date,elcosp,landcover,latitude,longitude,lower_depth,orgc,phaq,precipitation,sand,temperature,upper_depth,ecoregion,rock_fragments,silt_plus_clay,depth_fraction,soc_tha
5/13/2005,0.1,12,26.711742,-109.23078,9,2.0,8.0,88.00628662,62.0,16.90192795,0,5,12.863442124105022,38.0,0.125,-0.41911168336038224
5/14/2003,0.1,16,31.085516,-108.197685,18,1.0,8.8,179.6077271,84.0,16.42349434,0,5,1.5024053343465917,16.0,1.0,-0.07619278338566672
5/17/2005,0.1,10,28.033482,-110.384026,18,7.0,8.4,88.00628662,73.0,16.90192795,0,5,10.222083764151613,27.0,1.0,-5.7835745001851
5/18/2004,0.0,8,17.970646,-94.63391,4,14.0,4.9,147.1418762,84.0,16.67577553,0,1,0.00259310134257465,16.0,0.09523809523809523,0.022852586862038955
5/19/2004,0.2,8,14.895821,-92.32616,10,10.0,6.0,147.1418762,74.0,16.67577553,0,1,1.3311041720560994,26.0,0.13157894736842105,-0.025512447783691043
5/20/2004,2.5,7,24.196224,-100.0794,27,9.0,8.3,147.1418762,78.0,16.67577553,16,5,2.1754745790576386,22.0,0.12790697674418605,-0.0932383155714345
5/20/2004,3.7,17,18.636969,-92.477936,13,11.0,8.2,147.1418762,81.0,16.67577553,0,7,0.00259310134257465,19.0,0.15853658536585366,0.08386596166671098
5/20/2005,0.0,7,28.101044,-110.98122,14,3.0,7.2,88.00628662,70.0,16.90192795,0,5,8.244448541194384,30.0,1.0,-2.8463728096294387
5/20/2005,0.0,9,26.723156,-109.665924,17,4.0,8.0,88.00628662,56.0,16.90192795,0,5,0.1397083260187457,44.0,1.0,0.41508729152925933
5/21/2004,0.0,9,27.04798,-109.00682,10,9.0,6.5,147.1418762,72.0,16.67577553,0,2,25.013784607305336,28.0,0.125,-1.8614765414044883
5/21/2004,0.1,9,27.07468,-109.34217,12,4.0,8.5,147.1418762,78.0,16.67577553,0,5,11.395516999698408,22.0,1.0,-5.015795370286484
5/23/2005,0.1,7,28.095442,-111.09483,15,3.0,7.9,88.00628662,72.0,16.90192795,0,5,10.401489834589446,28.0,0.16666666666666666,-0.6156471603282554
5/24/2005,0.1,7,28.337034,-111.30703,15,3.0,9.6,88.00628662,72.0,16.90192795,0,5,0.28155179310595463,28.0,0.16666666666666666,0.047046862380249674
5/25/2004,0.1,12,27.506914,-109.34777,16,5.0,8.4,147.1418762,78.0,16.67577553,0,2,13.115820941535198,22.0,1.0,-6.68066366716251
5/25/2005,0.0,8,26.459696,-108.792885,21,2.0,7.9,88.00628662,68.0,16.90192795,0,2,17.8135456483874,32.0,1.0,-4.751911525329841
5/30/2005,0.1,8,26.428293,-108.56805,3,6.0,7.0,88.00628662,74.0,16.90192795,0,2,14.177107852015638,26.0,0.06818181818181818,-0.5387185023950597
5/31/2004,0.1,10,27.77563,-109.537834,26,3.0,8.6,147.1418762,50.0,16.67577553,14,2,29.418682519198605,50.0,0.15,-1.6748721054784816
5/7/2004,0.0,2,20.61543,-90.41689,12,43.0,8.0,147.1418762,86.0,16.67577553,0,7,0.0794127281237614,14.0,0.18181818181818182,-2.035344141618597
5/8/2003,0.1,10,31.303535,-110.84281,16,2.0,8.4,179.6077271,68.0,16.42349434,8,5,11.89007679214986,32.0,0.16666666666666666,-0.512966177217427
6/11/2001,0.0,7,31.118536,-111.76863,17,2.0,7.6,150.5167542,70.0,16.92475128,0,5,2.6541276982422684,30.0,1.0,-0.46749618658802294
6/13/2005,0.0,9,25.28801,-107.103004,13,8.0,6.6,214.8472137,76.0,16.5090847,5,2,24.747488086522615,24.0,0.2222222222222222,-3.3456727748991013
6/16/2004,0.0,10,18.10554,-95.52324,16,14.0,4.4,175.6390991,56.0,16.9322319,0,1,3.2571004946479265,44.0,1.0,-0.5430042086004202
6/17/2003,0.1,10,23.097725,-101.92735,9,17.0,8.0,211.8241882,81.0,16.66122246,0,5,5.892690554879334,19.0,1.0,1.1518176396674709
6/2/2005,0.2,7,28.472715,-110.33694,20,4.0,9.3,214.8472137,48.0,16.5090847,0,5,10.829359758146742,52.0,0.2,-0.9485253531733543
6/20/2003,0.1,7,29.315535,-110.449776,22,4.0,7.0,211.8241882,66.0,16.66122246,0,5,14.625514074267997,34.0,1.0,-6.574256038778013
6/26/2005,0.7,14,18.794724,-103.81665,25,13.0,7.7,214.8472137,72.0,16.5090847,0,2,0.5828675248000659,28.0,1.0,0.14927669610494934
6/27/2003,0.1,8,21.552551,-100.43896,13,44.0,6.2,211.8241882,56.0,16.66122246,0,4,16.222824533360928,44.0,0.15476190476190477,30.386532314991154
6/5/2004,0.2,8,17.837786,-92.51687,10,35.0,5.1,175.6390991,42.0,16.9322319,0,1,0.00259310134257465,58.0,1.0,-6.983244660260096
6/8/2005,0.0,8,25.714119,-107.14162,21,9.0,6.4,214.8472137,48.0,16.5090847,0,4,15.969818689514424,52.0,1.0,-9.283323482840718
7/13/2005,0.1,17,25.996237,-111.3819,10,3.0,8.4,142.0421143,74.0,15.95401573,0,5,19.74143135039058,26.0,1.0,-7.363583343293861
7/19/2005,0.1,17,25.031143,-111.7784,15,2.0,9.3,142.0421143,64.0,15.95401573,0,5,0.7491592062998729,36.0,0.1875,0.01329255533975714
7/20/2004,0.0,9,17.826584,-91.5047,30,4.0,6.2,165.5812531,74.0,16.67821503,15,1,0.7424373128150366,26.0,0.16666666666666666,0.020712161052666024
7/22/2005,0.4,7,24.635004,-102.728226,20,17.0,8.0,142.0421143,60.0,15.95401573,0,5,36.77942451083429,40.0,1.0,8.423049000642546
7/23/2004,0.1,10,28.900335,-112.03807,8,5.0,8.5,165.5812531,70.0,16.67821503,0,5,28.060703641607354,30.0,1.0,-14.921271987982298
7/24/2005,0.1,17,27.830648,-113.249,29,0.0,8.4,142.0421143,72.0,15.95401573,5,5,2.951623454827475,28.0,0.35294117647058826,-0.0
7/25/2005,0.0,17,27.12473,-113.5717,23,2.0,8.0,142.0421143,66.0,15.95401573,6,5,13.526889729612705,34.0,0.29310344827586204,-1.0377033553450867
7/26/2005,0.1,17,25.548836,-111.762276,28,1.0,8.7,142.0421143,68.0,15.95401573,15,5,11.667823242488875,32.0,0.1511627906976744,-0.24455711885601866
7/27/2005,2.2,7,27.145306,-103.38793,20,4.0,8.0,142.0421143,70.0,15.95401573,0,5,1.0784196495747569,30.0,1.0,-0.03783716724122191
7/28/2004,0.2,17,17.618889,-91.54284,14,5.0,4.1,165.5812531,76.0,16.67821503,0,1,0.00259310134257465,24.0,1.0,0.5499701639197044
7/30/2003,0.0,7,30.900787,-109.65329,20,4.0,6.7,145.8343353,76.0,16.0439949,0,5,31.054732311554954,24.0,1.0,-14.501288121396021
7/31/2003,0.0,9,29.465519,-107.038155,18,10.0,5.1,145.8343353,64.0,16.0439949,0,5,19.829987314745587,36.0,1.0,-11.026840571515022
7/31/2005,0.1,7,27.433313,-103.53838,17,9.0,8.6,142.0421143,64.0,15.95401573,0,5,23.45746360171719,36.0,1.0,-13.926681648114492
7/4/2003,0.1,12,23.732521,-105.55746,25,5.0,5.1,145.8343353,75.0,16.0439949,6,4,18.974584429280313,25.0,0.76,-7.5325012492719265
7/6/2004,0.1,2,16.161106,-95.87078,8,13.0,5.7,165.5812531,40.0,16.67821503,0,2,8.089143487167563,60.0,0.10526315789473684,-0.26704728893597207
7/6/2004,2.3,7,30.327477,-112.784744,20,1.0,7.9,165.5812531,70.0,16.67821503,0,5,22.421194038932253,30.0,1.0,-3.24865260316831
7/7/2005,0.0,10,24.716583,-105.87357,7,30.0,5.5,142.0421143,70.0,15.95401573,0,4,8.528293886722413,30.0,1.0,33.49789647836003
7/9/2001,0.2,7,31.818575,-112.75451,22,2.0,9.5,138.5572357,82.0,16.13277245,10,5,11.960208788577711,18.0,0.1875,-0.5808033841243102
8/1/2003,0.1,9,29.341957,-107.17129,30,3.0,4.9,155.0924683,66.0,16.81706238,16,4,27.357416535608493,34.0,0.15217391304347827,-1.5759030588162402
8/1/2005,0.1,17,23.955286,-110.86446,27,3.0,9.7,166.0456238,54.0,16.05256844,0,5,8.042942327787364,46.0,1.0,-2.7672002123569666
8/11/2004,0.0,8,17.52954,-91.83132,24,8.0,5.1,185.4012299,82.0,15.84479809,11,1,0.00259310134257465,18.0,0.18571428571428572,0.11743457425856545
8/11/2005,0.1,7,27.594616,-104.87476,7,8.0,8.6,166.0456238,76.0,16.05256844,0,5,6.058986629813356,24.0,1.0,-3.2073165795155916
8/17/2005,0.0,9,28.349718,-108.42434,21,4.0,5.8,166.0456238,72.0,16.05256844,10,4,33.96608632489556,28.0,0.1774193548387097,-2.8220331074449176
8/18/2004,0.1,7,29.286074,-114.22941,10,8.0,8.2,185.4012299,74.0,15.84479809,0,5,7.39948850197578,26.0,0.05555555555555555,-0.22539851769092295
8/18/2004,0.1,7,29.286074,-114.22941,20,5.0,8.4,185.4012299,74.0,15.84479809,10,5,7.39948850197578,26.0,0.05555555555555555,-0.19603766444385812
8/18/2005,0.6,9,28.033161,-108.67158,5,49.0,4.5,166.0456238,64.0,16.05256844,0,4,23.301457093413166,36.0,0.16666666666666666,62.808128847149725
8/19/2003,0.0,12,20.364368,-105.15196,15,16.0,5.5,155.0924683,76.0,16.81706238,0,4,20.960863970367125,24.0,1.0,1.1190858776346542
8/19/2005,0.2,10,27.203215,-104.98644,11,16.0,8.5,166.0456238,60.0,16.05256844,0,5,6.921250693205082,40.0,0.14864864864864866,0.04934674307435567
8/2/2005,0.0,17,23.969545,-110.77343,16,2.0,8.4,166.0456238,74.0,16.05256844,0,5,18.83102018027811,26.0,0.17391304347826086,-0.8764303039010297
8/2/2005,0.1,10,27.6179,-103.25033,23,4.0,8.6,166.0456238,70.0,16.05256844,0,5,5.400413514082689,30.0,1.0,-2.1231819188908414
8/21/2003,0.0,12,20.540678,-105.12578,27,3.0,5.8,155.0924683,84.0,16.81706238,7,2,14.447977638022497,16.0,0.7407407407407407,-3.9138994117700676
8/22/2005,0.3,10,28.182312,-109.18602,5,9.0,7.8,166.0456238,70.0,16.05256844,0,2,21.502896504908684,30.0,1.0,-12.714584226968054
8/25/2003,0.5,4,18.853136,-97.56279,26,7.0,8.3,155.0924683,61.0,16.81706238,0,5,0.0152566910017774,39.0,1.0,0.6175758577783814
8/25/2005,0.2,7,26.924025,-102.32149,30,9.0,8.7,166.0456238,73.0,16.05256844,0,5,8.837806993035121,27.0,1.0,-4.860506277432829
8/26/2003,0.2,10,21.07363,-104.8642,26,9.0,7.0,155.0924683,78.0,16.81706238,13,2,9.413166091469481,22.0,0.16666666666666666,-0.8695511945499197
8/26/2004,0.1,10,28.432308,-100.338104,28,4.0,8.4,185.4012299,74.0,15.84479809,0,5,9.707624603869736,26.0,1.0,-4.201394040868733
8/26/2005,0.2,13,27.49609,-100.46685,25,8.0,8.3,166.0456238,67.0,16.05256844,0,5,3.0975340899518553,33.0,1.0,-1.3298030524840372
8/3/2005,0.4,17,23.885206,-110.76766,15,3.0,9.1,166.0456238,48.0,16.05256844,0,5,7.902764921569897,52.0,1.0,-2.712123948744499
8/4/2003,0.2,6,30.609114,-111.01303,18,7.0,8.1,155.0924683,72.0,16.81706238,0,5,27.062994898174434,28.0,1.0,-16.34525087242071
8/5/2003,0.1,7,30.570923,-110.60103,28,6.0,8.0,155.0924683,76.0,16.81706238,0,5,26.23765032308082,24.0,1.0,-15.13289893612443
8/7/2003,0.2,7,30.909527,-111.813225,12,11.0,8.0,155.0924683,72.0,16.81706238,0,5,10.594716554873026,28.0,1.0,-5.088807387507337
9/22/2004,0.2,9,26.37132,-106.47798,10,16.0,4.9,144.7816925,66.0,16.06739998,0,4,21.18295839373217,34.0,1.0,1.131537379386192
9/27/2005,0.0,9,25.83327,-105.675964,4,12.0,6.3,114.8077774,76.0,15.7622776,0,4,25.539353262989184,24.0,0.08,-0.8921802113048898
9/3/2004,0.6,7,30.972643,-116.22066,18,6.0,7.1,144.7816925,86.0,16.06739998,0,5,4.891071662344064,14.0,1.0,-2.333148825888099
9/6/2004,0.1,10,23.422764,-99.391464,5,16.0,8.5,144.7816925,66.0,16.06739998,0,5,5.3190232525501555,34.0,1.0,0.2421417196309701
10/13/2003,0.5,12,21.9836,-98.52318,20,18.0,7.8,113.9457397,46.0,15.17655277,0,2,0.5152215306675073,54.0,1.0,-0.21109969314164986
10/13/2005,0.1,17,24.474585,-111.22404,15,2.0,9.3,66.47177124,70.0,14.13183308,0,5,8.997548919425192,30.0,1.0,-2.2602992658036256
10/21/2003,0.0,9,28.827305,-107.791016,29,3.0,6.5,113.9457397,77.0,15.17655277,18,4,20.139528250119323,23.0,0.11702127659574468,-0.8799996732280183
10/26/2004,0.1,17,15.885247,-96.91756,14,11.0,5.6,116.3781738,71.0,15.64566898,0,2,8.397611189342845,29.0,1.0,-3.9235154321589016
10/30/2003,0.0,7,29.910872,-106.787674,20,3.0,6.7,113.9457397,86.0,15.17655277,0,5,7.626024236653711,14.0,1.0,-2.60339142667819
10/9/2003,0.2,9,28.193453,-106.61742,19,16.0,4.9,113.9457397,69.0,15.17655277,0,4,24.344036803311884,31.0,1.0,1.3087600793408676
11/10/2003,0.1,9,29.5645,-104.83156,14,5.0,8.9,22.05642509,86.0,13.04871178,0,5,11.489652035158525,14.0,1.0,-5.783994132186412
11/11/2002,0.2,16,31.61757,-106.541824,25,2.0,8.6,43.62361145,78.0,13.86884212,9,5,12.217412383743458,22.0,0.23529411764705882,-0.7459552841277909
11/14/2003,0.1,8,29.275625,-104.42128,20,3.0,8.8,22.05642509,77.0,13.04871178,9,5,5.595609488584943,23.0,0.1896551724137931,-0.3424477044057373
11/26/2003,0.0,10,22.032722,-104.86279,25,5.0,6.2,22.05642509,69.0,13.04871178,12,2,17.50983715931628,31.0,0.17567567567567569,-1.599267766559608
4/21/2004,0.1,10,23.42389,-103.88762,16,7.0,5.7,83.12443542,72.0,16.3982811,0,5,10.943514244735361,28.0,1.0,-6.236015297500314
4/22/2004,0.0,10,23.310644,-103.719,30,7.0,5.9,83.12443542,80.0,16.3982811,0,5,16.862952643945093,20.0,1.0,-9.948355572934302
4/28/2004,0.0,7,23.157919,-103.29288,15,6.0,6.3,83.12443542,80.0,16.3982811,0,5,12.909579452334546,20.0,1.0,-7.141174392891031
5/11/2005,0.0,10,24.196083,-105.064896,22,12.0,6.8,88.00628662,74.0,16.90192795,0,5,14.535568382298006,26.0,1.0,-6.1514285492926835
5/11/2005,0.1,7,24.071545,-105.011696,11,11.0,6.5,88.00628662,70.0,16.90192795,0,4,12.448628697209978,30.0,0.14102564102564102,-0.8563186773464853
5/20/2003,0.0,8,17.277006,-98.15773,25,66.0,5.6,179.6077271,55.0,16.42349434,0,3,11.686693059407492,45.0,1.0,367.2638523051774
5/20/2004,0.1,10,27.243177,-109.50243,12,6.0,8.7,147.1418762,82.0,16.67577553,0,2,10.376481983780165,18.0,0.14285714285714285,-0.803184088740904
6/11/2001,1.2,7,32.019253,-115.238655,9,15.0,8.1,150.5167542,41.0,16.92475128,0,5,23.845219271104884,59.0,1.0,-2.3439194972153694
6/21/2001,0.0,9,30.670797,-115.80738,30,1.0,6.6,150.5167542,63.0,16.92475128,13,5,13.24373553383841,37.0,0.19767441860465115,-0.36704896807019266
6/24/2003,0.1,17,29.851782,-111.06488,25,5.0,7.9,211.8241882,81.0,16.66122246,0,5,12.419277542997982,19.0,1.0,-6.296589637209088
6/24/2005,0.0,8,18.586054,-103.44568,25,10.0,6.6,214.8472137,65.0,16.5090847,0,2,12.306187040490098,35.0,1.0,-6.620903130911005
7/1/2005,0.0,17,22.918863,-109.9679,22,2.0,7.7,214.8472137,83.0,16.5090847,0,5,16.98512421927818,17.0,1.0,-4.517779747349277
7/1/2005,0.1,17,22.999115,-110.065,10,9.0,8.0,214.8472137,71.0,16.5090847,0,5,18.41286832966349,29.0,1.0,-10.798346514484198
7/2/2003,0.1,10,23.471485,-104.37579,15,4.0,6.9,145.8343353,78.0,16.0439949,0,5,17.60036784231277,22.0,1.0,-8.009611082444545
7/3/2003,0.1,12,23.910276,-104.95548,14,5.0,5.9,145.8343353,50.0,16.0439949,3,4,11.05045380913053,50.0,0.3235294117647059,-1.7929418392323626
7/7/2004,0.0,8,17.903982,-93.554955,20,13.0,5.2,165.5812531,75.0,16.67821503,15,1,2.37888369568146,25.0,0.07142857142857142,-0.03524663106223931
7/9/2003,0.3,10,21.068623,-101.02796,22,16.0,5.4,145.8343353,71.0,16.0439949,0,4,17.200961617653867,29.0,1.0,0.9082907121321396
8/12/2003,0.0,7,30.084684,-110.8466,10,6.0,6.6,155.0924683,82.0,16.81706238,0,5,18.29763273677876,18.0,0.16666666666666666,-1.728656225182722
8/12/2003,0.1,10,29.77524,-107.61996,18,51.0,5.5,155.0924683,62.0,16.81706238,0,4,29.462304357197233,38.0,1.0,530.6154537813126
8/13/2003,0.1,7,29.886703,-107.25003,24,9.0,7.9,155.0924683,64.0,16.81706238,0,5,17.171653806916776,36.0,1.0,-10.028624705206145
8/16/2005,0.1,9,28.02762,-108.16936,8,6.0,5.0,166.0456238,81.0,16.05256844,0,4,24.930220046560073,19.0,0.15384615384615385,-2.2075296651443335
8/18/2003,0.0,12,20.375334,-105.38215,9,21.0,5.5,155.0924683,82.0,16.81706238,0,4,12.031811595008032,18.0,0.125,1.5992045042471488
8/5/2003,0.1,7,29.117273,-107.86887,25,9.0,5.4,155.0924683,72.0,16.81706238,0,5,13.461283390304855,28.0,1.0,-7.727690436530094
10/1/2005,0.0,16,25.926441,-101.07421,12,2.0,9.0,114.8077774,30.0,15.7622776,0,5,3.359847835884401,70.0,1.0,-0.666949634768993
10/10/2002,0.1,1,29.056168,-103.840805,17,2.0,8.8,96.69832611,74.0,15.45202351,0,5,15.143078239851592,26.0,0.18888888888888888,-0.7550216317312988
10/10/2002,0.1,1,29.056168,-103.840805,28,2.0,8.6,96.69832611,78.0,15.45202351,17,5,15.143078239851592,22.0,0.12222222222222222,-0.48854340876731095
10/12/2005,0.9,17,24.51722,-111.50646,20,2.0,8.7,66.47177124,72.0,14.13183308,9,5,6.421038837586433,28.0,0.1896551724137931,-0.29057366353059155
10/13/2005,0.1,17,24.644741,-111.217354,14,3.0,9.3,66.47177124,61.0,14.13183308,0,5,14.777144241584985,39.0,1.0,-5.413095081095707
10/14/2004,0.8,17,28.739477,-114.11089,15,3.0,8.9,116.3781738,64.0,15.64566898,0,5,5.612088645924709,36.0,0.16666666666666666,-0.30201801288973373
10/15/2004,7.0,17,28.94871,-114.4932,30,3.0,8.4,116.3781738,74.0,15.64566898,10,5,7.240587324079724,26.0,0.25,-0.612987930495055
10/17/2003,0.0,9,28.046593,-107.80326,28,16.0,5.3,113.9457397,61.0,15.17655277,0,4,21.97635662907542,39.0,1.0,1.1760184580524755
10/17/2003,0.0,9,28.422224,-107.72043,8,46.0,5.5,113.9457397,67.0,15.17655277,0,4,20.17429748537323,33.0,0.16,44.287730842606294
10/19/2004,0.9,17,28.141241,-114.00741,25,3.0,8.9,116.3781738,52.0,15.64566898,15,5,0.8595457375290225,48.0,0.047619047619047616,0.002627859121042711
10/19/2004,2.3,17,28.141241,-114.00741,30,3.0,8.7,116.3781738,68.0,15.64566898,25,5,0.8595457375290225,32.0,0.023809523809523808,0.0013139295605213556
10/20/2003,0.0,9,28.664318,-107.885864,16,7.0,7.0,113.9457397,79.0,15.17655277,0,4,15.762659281100696,21.0,1.0,-9.258313192186616
10/22/2004,0.1,17,27.99969,-113.454575,16,1.0,8.5,116.3781738,70.0,15.64566898,0,5,11.594211443860267,30.0,0.2222222222222222,-0.3570390512733495
10/22/2004,0.2,7,24.134995,-99.85785,14,29.0,8.4,116.3781738,82.0,15.64566898,0,5,13.826412025154866,18.0,1.0,51.32237374190028
10/25/2002,0.1,10,32.537148,-116.67787,7,15.0,5.8,96.69832611,72.0,15.45202351,0,5,17.91636212327126,28.0,0.1346153846153846,-0.23364098609487421
10/25/2003,0.3,17,20.044685,-87.481064,19,29.0,7.9,113.9457397,88.0,15.17655277,0,7,4.614219730308762,12.0,0.20212765957446807,2.92308771714366
10/25/2004,0.0,17,28.217646,-113.188354,17,3.0,6.8,116.3781738,80.0,15.64566898,5,5,14.135392007041114,20.0,0.2727272727272727,-1.4075312894003134
10/25/2004,0.0,17,28.292088,-113.10562,12,1.0,5.8,116.3781738,82.0,15.64566898,0,5,20.752362900919792,18.0,1.0,-2.995564348101892
10/26/2004,0.1,17,29.056488,-113.96609,15,3.0,8.4,116.3781738,72.0,15.64566898,0,5,15.179970427008765,28.0,0.20270270270270271,-1.1293311690513756
10/29/2003,0.1,7,23.909811,-104.72072,8,9.0,5.6,113.9457397,39.0,15.17655277,0,4,8.406143210119067,61.0,1.0,-4.592816025750399
10/3/2005,0.0,7,25.076635,-105.27822,11,8.0,6.5,66.47177124,68.0,14.13183308,0,4,22.03635751071673,32.0,0.171875,-2.29224773251276
10/30/2002,0.0,7,30.523176,-107.55025,14,3.0,7.1,96.69832611,70.0,15.45202351,0,5,10.341051376431828,30.0,1.0,-3.6701364500055718
10/30/2002,0.1,8,19.562061,-98.684715,7,18.0,8.0,96.69832611,68.0,15.45202351,0,4,6.037161274813327,32.0,0.1206896551724138,0.26472818449303065
10/31/2002,0.1,7,30.489183,-105.922676,15,4.0,8.7,96.69832611,64.0,15.45202351,0,5,17.754959590110417,36.0,1.0,-8.084200982389918
10/31/2002,0.1,7,30.591867,-107.48217,20,5.0,8.0,96.69832611,78.0,15.45202351,0,5,29.602077463769643,22.0,1.0,-15.771185513522585
10/4/2005,0.2,16,25.96231,-100.974625,11,4.0,8.7,66.47177124,40.0,14.13183308,0,5,1.9702242197635822,60.0,1.0,-0.4681293051390495
11/1/2002,0.1,7,30.219292,-107.72251,10,4.0,7.6,43.62361145,74.0,13.86884212,0,5,4.093702320432524,26.0,0.125,-0.1865873743499264
11/1/2002,0.1,7,32.229103,-116.52009,16,7.0,6.4,43.62361145,54.0,13.86884212,9,5,15.470966201530423,46.0,0.14,-1.2705531478489638
11/1/2002,0.2,7,32.312164,-116.53315,12,10.0,7.4,43.62361145,68.0,13.86884212,3,5,21.48522166180277,32.0,0.75,-8.997109353863781
11/10/2004,0.1,9,27.692366,-107.42186,19,11.0,5.6,85.93345642,72.0,14.86365414,0,4,22.56601146234879,28.0,1.0,-11.438094895354705
11/11/2002,0.1,12,20.63553,-103.82831,25,1.0,9.0,43.62361145,38.0,13.86884212,12,2,0.12391047431584104,62.0,0.17567567567567569,0.023341013924230256
11/11/2003,0.2,9,29.364508,-104.85323,19,7.0,8.8,22.05642509,80.0,13.04871178,0,5,13.887213996769386,20.0,1.0,-8.082138934789942
11/11/2004,0.5,7,26.586044,-104.54571,10,7.0,8.6,85.93345642,66.0,14.86365414,0,5,6.732013176580088,34.0,1.0,-3.5947976716131427
11/12/2004,0.0,9,27.500702,-107.92492,14,6.0,4.8,85.93345642,60.0,14.86365414,0,4,29.15536276373888,40.0,1.0,-16.882405998942055
11/13/2002,0.0,7,22.73813,-101.85314,10,2.0,7.3,43.62361145,70.0,13.86884212,0,5,8.002414126935118,30.0,0.17857142857142858,-0.35340183753766274
11/13/2002,0.2,10,31.605469,-112.279526,10,3.0,8.0,43.62361145,62.0,13.86884212,0,5,12.471248622215036,38.0,1.0,-4.507099468662777
11/13/2003,0.1,9,28.019304,-105.51378,12,4.0,8.3,22.05642509,82.0,13.04871178,0,5,20.332855952080884,18.0,1.0,-9.328025665455218
11/13/2003,0.1,9,28.04291,-104.998795,23,1.0,8.3,22.05642509,80.0,13.04871178,9,5,11.86436513548604,20.0,0.21875,-0.3604225972784655
11/14/2002,0.0,7,30.834784,-106.34597,27,1.0,8.5,43.62361145,86.0,13.86884212,14,5,1.3033171560851884,14.0,0.15853658536585366,-0.007292661781735601
11/14/2002,0.1,7,31.182411,-112.46558,24,7.0,8.2,43.62361145,60.0,13.86884212,0,5,27.800244083286675,40.0,1.0,-16.80761227536874
11/14/2003,0.0,10,22.562744,-104.33229,9,38.0,5.6,22.05642509,51.0,13.04871178,2,4,17.194025367681363,49.0,0.10294117647058823,14.63776809877045
11/17/2002,0.0,8,19.59058,-97.0245,29,74.0,5.9,43.62361145,64.0,13.86884212,0,3,1.0467813999797524,36.0,1.0,2.0890582214574276
11/18/2002,0.1,7,30.643866,-106.457016,29,1.0,8.1,43.62361145,82.0,13.86884212,7,5,3.705527795358403,18.0,0.18803418803418803,-0.0771522180625917
11/19/2003,0.0,12,22.314701,-104.292,5,30.0,6.0,22.05642509,64.0,13.04871178,0,4,12.7790118224497,36.0,0.08333333333333333,4.367657583764347
11/19/2004,0.0,9,27.030458,-106.67437,18,7.0,6.7,85.93345642,82.0,14.86365414,0,4,13.639504299231163,18.0,0.1956521739130435,-1.5508935556115928
11/20/2003,0.1,12,23.970503,-104.940125,7,5.0,5.9,22.05642509,69.0,13.04871178,0,4,13.592082302521337,31.0,0.1206896551724138,-0.8379813667460667
11/22/2004,0.2,9,26.37439,-105.62546,9,10.0,6.2,85.93345642,54.0,14.86365414,0,5,25.37341435690793,46.0,1.0,-14.273071447405291
11/24/2004,0.2,9,27.5621,-106.73686,6,17.0,7.4,85.93345642,65.0,14.86365414,0,5,24.977419144125253,35.0,0.125,0.7055835131541723
11/24/2004,0.2,9,27.5621,-106.73686,18,13.0,8.1,85.93345642,57.0,14.86365414,6,5,24.977419144125253,43.0,0.25,-2.1451637811483115
11/25/2002,0.0,9,19.205853,-99.30243,25,43.0,5.8,43.62361145,64.0,13.86884212,0,4,0.61920273891845,36.0,1.0,-4.630516019398268
11/25/2002,0.1,10,22.654633,-102.10484,30,4.0,8.1,43.62361145,74.0,13.86884212,0,5,12.105491855103502,26.0,1.0,-5.35835539812002
11/25/2002,0.1,10,31.710075,-115.9476,17,8.0,7.4,43.62361145,72.0,13.86884212,0,5,14.993211356509388,28.0,0.18478260869565216,-1.6392937592061874
11/25/2002,0.2,10,31.32991,-115.55629,10,9.0,8.0,43.62361145,62.0,13.86884212,0,5,10.098665877624505,38.0,0.06289308176100629,-0.35486856998028626
11/26/2002,0.1,10,22.910326,-102.07387,25,9.0,8.3,43.62361145,68.0,13.86884212,0,5,12.063295997263953,32.0,1.0,-6.86074812655928
11/27/2002,0.1,7,31.060184,-115.00021,8,0.0,8.9,43.62361145,74.0,13.86884212,0,5,12.827446016741465,26.0,1.0,-0.0
11/28/2002,0.1,9,19.519089,-103.462166,15,11.0,6.2,43.62361145,74.0,13.86884212,0,4,6.154193600541365,26.0,1.0,-2.733660585080728
11/28/2002,0.2,4,19.535187,-103.52647,17,41.0,7.0,43.62361145,82.0,13.86884212,5,4,11.459130430026644,18.0,0.13636363636363635,15.326805928840884
11/29/2002,0.2,2,21.191902,-87.47106,20,47.0,7.8,43.62361145,68.0,13.86884212,0,1,13.096360640397407,32.0,1.0,184.29889269558828
11/4/2003,0.1,8,16.663204,-99.09367,28,12.0,6.1,22.05642509,62.0,13.04871178,0,2,0.00167614666938405,38.0,1.0,0.45370225168004524
11/5/2002,0.0,7,32.52215,-116.297844,24,4.0,6.7,43.62361145,80.0,13.86884212,10,5,14.195553518846776,20.0,0.20588235294117646,-1.3108121333648959
11/7/2002,0.0,10,21.869883,-103.82165,30,3.0,5.7,43.62361145,66.0,13.86884212,16,4,30.354253863739352,34.0,0.15217391304347827,-1.7550831808815335
11/7/2002,0.2,7,31.363863,-106.190254,11,0.0,9.7,43.62361145,82.0,13.86884212,0,5,16.222841500390103,18.0,0.13414634146341464,-0.0
11/7/2003,0.1,7,28.08131,-104.09932,21,2.0,8.1,22.05642509,82.0,13.04871178,0,5,5.584020216340327,18.0,1.0,-1.2955541296229687
11/8/2002,0.0,12,21.977644,-103.50749,18,5.0,6.3,43.62361145,72.0,13.86884212,5,5,12.689151570561277,28.0,0.2826086956521739,-1.8215255714803775
