grid_id,geometry,upper_depth,lower_depth,elcosp,orgc,phaq,sand,tceq,temperature,precipitation,landcover,latitude,longitude,organic_matter,bulk_density,silt_plus_clay,spatial_lag,moran_i,hotspot,coldspot,doughnut,diamond,target_binary,mean_dist_knn,knn_target_mean,dist_to_hotspot
1217,"POLYGON ((-3.972167934591071 55.35999990498116, -3.872167934591077 55.35999990498116, -3.87216793459109 55.2599999049812, -3.972167934591071 55.25999990498118, -3.972167934591071 55.35999990498116))",2.0,6.0,0.0,84.4556227249093,4.5,40.74757281553398,59.73176291793313,8.339245796203613,27.237510681152344,10.439584877687176,55.27947221929033,-3.890685137,145.60149357774364,-7.11608961466462,0.0,84.4556227249093,4.568170087406875e-08,0,0,0,0,0,9465.974186203523,84.4556227249093,261673.18598422257
1218,"POLYGON ((-3.972167934591071 55.45999990498117, -3.87216793459109 55.45999990498117, -3.872167934591077 55.35999990498116, -3.972167934591071 55.35999990498116, -3.972167934591071 55.45999990498117))",0.0,20.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,11.23339429414568,56.77785570159105,10.439584877687176,55.36000061035156,-3.960000038,145.60149357774364,-7.11608961466462,6.2,84.4556227249093,4.568170087406875e-08,0,0,0,0,0,0.0,84.4556227249093,274931.8630181925
1218,"POLYGON ((-3.972167934591071 55.45999990498117, -3.87216793459109 55.45999990498117, -3.872167934591077 55.35999990498116, -3.972167934591071 55.35999990498116, -3.972167934591071 55.45999990498117))",0.0,20.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,11.23339429414568,56.77785570159105,10.439584877687176,55.36000061035156,-3.960000038,145.60149357774364,-7.11608961466462,0.0,84.4556227249093,4.568170087406875e-08,0,0,0,0,0,0.0,84.4556227249093,274931.8630181925
1218,"POLYGON ((-3.972167934591071 55.45999990498117, -3.87216793459109 55.45999990498117, -3.872167934591077 55.35999990498116, -3.972167934591071 55.35999990498116, -3.972167934591071 55.45999990498117))",0.0,20.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,11.23339429414568,56.77785570159105,10.439584877687176,55.36000061035156,-3.960000038,145.60149357774364,-7.11608961466462,74.7,84.4556227249093,4.568170087406875e-08,0,0,0,0,0,0.0,84.4556227249093,274931.8630181925
1218,"POLYGON ((-3.972167934591071 55.45999990498117, -3.87216793459109 55.45999990498117, -3.872167934591077 55.35999990498116, -3.972167934591071 55.35999990498116, -3.972167934591071 55.45999990498117))",0.0,20.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,11.23339429414568,56.77785570159105,10.439584877687176,55.36000061035156,-3.960000038,145.60149357774364,-7.11608961466462,0.0,84.4556227249093,4.568170087406875e-08,0,0,0,0,0,0.0,84.4556227249093,274931.8630181925
1218,"POLYGON ((-3.972167934591071 55.45999990498117, -3.87216793459109 55.45999990498117, -3.872167934591077 55.35999990498116, -3.972167934591071 55.35999990498116, -3.972167934591071 55.45999990498117))",0.0,20.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,11.23339429414568,56.77785570159105,10.439584877687176,55.36000061035156,-3.960000038,145.60149357774364,-7.11608961466462,4.2,84.4556227249093,4.568170087406875e-08,0,0,0,0,0,0.0,84.4556227249093,274931.8630181925
1218,"POLYGON ((-3.972167934591071 55.45999990498117, -3.87216793459109 55.45999990498117, -3.872167934591077 55.35999990498116, -3.972167934591071 55.35999990498116, -3.972167934591071 55.45999990498117))",0.0,20.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,11.23339429414568,56.77785570159105,10.439584877687176,55.36000061035156,-3.950000048,145.60149357774364,-7.11608961466462,0.0,84.4556227249093,4.568170087406875e-08,0,0,0,0,0,0.0,84.4556227249093,274931.8630181925
1218,"POLYGON ((-3.972167934591071 55.45999990498117, -3.87216793459109 55.45999990498117, -3.872167934591077 55.35999990498116, -3.972167934591071 55.35999990498116, -3.972167934591071 55.45999990498117))",0.0,20.0,0.0,84.4556227249093,5.169255890863994,40.74757281553398,59.73176291793313,11.23339429414568,56.77785570159105,10.439584877687176,55.36000061035156,-3.960000038,145.60149357774364,-7.11608961466462,53.4,84.4556227249093,4.568170087406875e-08,0,0,0,0,0,0.0,84.4556227249093,274931.8630181925
1218,"POLYGON ((-3.972167934591071 55.45999990498117, -3.87216793459109 55.45999990498117, -3.872167934591077 55.35999990498116, -3.972167934591071 55.35999990498116, -3.972167934591071 55.45999990498117))",0.0,22.0,0.0,84.4556227249093,5.3,78.0,59.73176291793313,13.947237014770508,48.20787811279297,10.439584877687176,55.36927987070914,-3.89496658,145.60149357774364,-7.11608961466462,22.0,84.4556227249093,4.568170087406875e-08,0,0,0,0,0,0.0,84.4556227249093,274931.8630181925
1220,"POLYGON ((-3.9721679345910963 55.659999904981184, -3.872167934591077 55.659999904981184, -3.872167934591077 55.55999990498117, -3.9721679345910963 55.55999990498116, -3.9721679345910963 55.659999904981184))",0.0,25.0,0.0,84.4556227249093,5.8,77.0,59.73176291793313,14.736261367797852,28.26147079467773,10.439584877687176,55.63869352,-3.907956214,145.60149357774364,-7.11608961466462,22.0,84.4556227249093,4.5681700874068765e-08,0,0,0,0,0,13345.197923597987,84.4556227249093,301501.5926834199
1221,"POLYGON ((-3.9721679345910963 55.75999990498119, -3.872167934591077 55.75999990498118, -3.872167934591077 55.659999904981184, -3.9721679345910963 55.659999904981184, -3.9721679345910963 55.75999990498119))",0.0,29.0,0.0,84.4556227249093,5.7,56.0,59.73176291793313,11.357545852661133,108.60370635986328,10.439584877687176,55.728494968161854,-3.912335154,145.60149357774364,-7.11608961466462,39.0,75.42449817992744,3.086530694963886e-05,0,0,0,0,0,12907.088123120617,84.4556227249093,314812.85993467283
1222,"POLYGON ((-3.9721679345910963 55.859999904981166, -3.872167934591103 55.85999990498117, -3.872167934591077 55.75999990498118, -3.9721679345910963 55.75999990498119, -3.9721679345910963 55.859999904981166))",0.0,30.0,0.0,84.4556227249093,5.9,85.0,59.73176291793313,11.357545852661133,108.60370635986328,10.439584877687176,55.81829486483727,-3.916738942,145.60149357774364,-7.11608961466462,15.0,73.16671704368198,3.8570213261830055e-05,0,0,0,0,0,12910.836555861855,75.42449817992744,328141.87312034826
