date,longitude,latitude,upper_depth,lower_depth,clay,elcosp,orgc,phaq,sand,silt,tceq,temperature,precipitation,landcover,ecoregion,geometry,slope_mean,soil_type,bedrock
6/11/2001,-115.07201,31.415775,0,10,3.0,0.1,18.0,8.1,95.0,2.0,5.0,16.92475128,150.5167542,10.0,5,POINT (-115.07201 31.415774999999996),1.0124894163879266,FLUVISOL CALCARICO,rocas_sedimentarias
6/12/2001,-111.33557,31.122982,0,23,22.0,0.1,2.0,8.7,56.0,22.0,10.0,16.92475128,150.5167542,7.0,5,POINT (-111.33557 31.12298199999999),3.1040572779519215,LITOSOL,rocas_igneas
6/12/2001,-110.948906,31.120768,0,20,12.0,0.1,6.0,5.5,72.0,16.0,0.0,16.92475128,150.5167542,10.0,4,POINT (-110.948906 31.120767999999995),2.6796462535858154,REGOSOL EUTRICO,rocas_metamorficas
6/12/2001,-110.09582,31.0555,0,20,32.0,0.1,7.0,6.4,54.0,14.0,0.0,16.92475128,150.5167542,7.0,5,POINT (-110.09582 31.055499999999995),0.9590811776761193,FEOZEM HAPLICO,rocas_sedimentarias
6/13/2001,-110.8306,31.307426,0,15,20.0,0.2,11.0,6.4,64.0,16.0,0.0,16.92475128,150.5167542,10.0,5,POINT (-110.8306 31.307426),1.089010363817215,FEOZEM HAPLICO,rocas_sedimentarias
6/13/2001,-110.8306,31.307426,15,30,20.0,0.1,5.0,6.9,64.0,16.0,0.0,16.92475128,150.5167542,10.0,5,POINT (-110.8306 31.307426),1.089010363817215,FEOZEM HAPLICO,rocas_sedimentarias
6/13/2001,-110.37415,31.032715,0,12,22.0,0.1,11.0,6.4,46.0,32.0,0.0,16.92475128,150.5167542,10.0,4,POINT (-110.37415 31.032715000000007),9.867926597595215,LITOSOL,rocas_sedimentarias
6/16/2001,-114.04805,28.670015,10,25,33.0,4.6,4.0,6.8,47.0,20.0,0.0,16.92475128,150.5167542,17.0,5,POINT (-114.04805 28.670014999999992),0.950425300783324,XEROSOL CALCICO,rocas_sedimentarias
6/16/2001,-113.10224,28.051235,0,20,33.0,0.1,2.0,6.7,43.0,24.0,0.0,16.92475128,150.5167542,17.0,5,POINT (-113.10224000000001 28.051234999999995),0.5282260179519653,LITOSOL,rocas_sedimentarias
6/18/2001,-113.89557,28.627884,0,9,23.0,0.1,4.0,6.9,43.0,34.0,0.0,16.92475128,150.5167542,17.0,5,POINT (-113.89557 28.62788400000001),1.1519829576665706,LITOSOL,rocas_sedimentarias
6/20/2001,-116.30186,31.460772,0,16,29.0,0.1,4.0,6.9,39.0,32.0,0.0,16.92475128,150.5167542,10.0,5,POINT (-116.30186000000002 31.460771999999995),1.8962200085322063,REGOSOL EUTRICO,rocas_sedimentarias
6/20/2001,-114.76033,29.765198,0,8,3.0,0.0,2.0,6.4,87.0,10.0,0.0,16.92475128,150.5167542,7.0,5,POINT (-114.76033 29.765197999999994),0.9399155346322651,LITOSOL,rocas_sedimentarias
6/20/2001,-114.76033,29.765198,0,8,3.0,0.0,2.0,6.4,87.0,10.0,0.0,16.92475128,150.5167542,7.0,5,POINT (-114.76033 29.765197999999994),0.9399155346322651,LITOSOL,rocas_sedimentarias
6/20/2001,-109.88722,31.283827,0,20,20.0,0.2,5.0,4.9,70.0,10.0,0.0,16.92475128,150.5167542,7.0,5,POINT (-109.88722 31.28382699999999),0.34865448623895645,REGOSOL EUTRICO,rocas_sedimentarias
6/20/2001,-109.88722,31.283827,0,20,20.0,0.2,5.0,4.9,70.0,10.0,0.0,16.92475128,150.5167542,7.0,5,POINT (-109.88722 31.28382699999999),0.34865448623895645,REGOSOL EUTRICO,rocas_sedimentarias
6/20/2001,-109.88722,31.283827,0,20,20.0,0.2,5.0,4.9,70.0,10.0,0.0,16.92475128,150.5167542,7.0,5,POINT (-109.88722 31.28382699999999),0.34865448623895645,REGOSOL EUTRICO,rocas_sedimentarias
6/20/2001,-109.88722,31.283827,0,20,20.0,0.2,5.0,4.9,70.0,10.0,0.0,16.92475128,150.5167542,7.0,5,POINT (-109.88722 31.28382699999999),0.34865448623895645,REGOSOL EUTRICO,rocas_sedimentarias
6/20/2001,-108.73473,31.32577,0,10,28.0,0.1,27.0,6.2,48.0,24.0,0.0,16.92475128,150.5167542,10.0,5,POINT (-108.73473 31.325770000000002),3.9775267839431763,LITOSOL,rocas_igneas
6/21/2001,-116.25233,31.884106,0,18,5.0,0.1,5.0,6.4,81.0,14.0,0.0,16.92475128,150.5167542,7.0,5,POINT (-116.25233 31.884105999999996),0.3336967647577939,PLANOSOL EUTRICO,rocas_sedimentarias
6/21/2001,-115.80738,30.670797,0,13,9.0,0.0,1.0,6.6,69.0,22.0,0.0,16.92475128,150.5167542,9.0,5,POINT (-115.80738 30.67079700000001),2.998848557472229,VERTISOL CROMICO,rocas_sedimentarias
6/21/2001,-115.80738,30.670797,13,30,11.0,0.0,1.0,6.6,63.0,26.0,0.0,16.92475128,150.5167542,9.0,5,POINT (-115.80738 30.67079700000001),2.998848557472229,VERTISOL CROMICO,rocas_sedimentarias
6/22/2001,-108.43853,31.089128,0,25,28.0,0.0,5.0,6.0,50.0,22.0,0.0,16.92475128,150.5167542,16.0,5,POINT (-108.43853 31.089128),0.22635066488492014,VERTISOL CROMICO,rocas_igneas
6/25/2001,-116.59223,32.564598,0,9,3.0,0.0,4.0,6.4,93.0,4.0,0.0,16.92475128,150.5167542,7.0,5,POINT (-116.59223000000001 32.56459799999999),4.658609867094556,FEOZEM HAPLICO,rocas_sedimentarias
6/25/2001,-116.59223,32.564598,9,27,5.0,0.1,6.0,6.8,77.0,18.0,0.0,16.92475128,150.5167542,7.0,5,POINT (-116.59223000000001 32.56459799999999),4.658609867094556,FEOZEM HAPLICO,rocas_sedimentarias
6/25/2001,-116.56925,32.33076,17,30,31.0,0.1,4.0,7.6,51.0,18.0,5.0,16.92475128,150.5167542,7.0,5,POINT (-116.56924999999998 32.33076),3.9728463888168335,XEROSOL HAPLICO,rocas_sedimentarias
6/26/2001,-117.079056,32.48768,0,18,7.0,0.1,7.0,5.4,61.0,32.0,0.0,16.92475128,150.5167542,7.0,5,POINT (-117.07905600000001 32.48767999999999),1.2662581886563982,VERTISOL CROMICO,rocas_igneas
7/15/2001,-111.57777,30.397736,0,19,12.0,0.0,4.0,8.6,60.0,28.0,8.0,16.13277245,138.5572357,7.0,5,POINT (-111.57777 30.39773599999999),0.8804304538663255,XEROSOL HAPLICO,rocas_igneas
8/5/2001,-112.090836,30.754381,19,28,12.0,0.0,0.0,8.8,86.0,2.0,13.0,16.04876137,109.4155121,7.0,5,POINT (-112.090836 30.75438099999999),0.8398703122250387,XEROSOL HAPLICO,rocas_igneas
8/5/2001,-112.090836,30.754381,19,28,12.0,0.0,0.0,8.8,86.0,2.0,13.0,16.04876137,109.4155121,7.0,5,POINT (-112.090836 30.75438099999999),0.8398703122250387,XEROSOL HAPLICO,rocas_metamorficas
8/5/2001,-112.090836,30.754381,19,28,12.0,0.0,0.0,8.8,86.0,2.0,13.0,16.04876137,109.4155121,7.0,5,POINT (-112.090836 30.75438099999999),0.8398703122250387,XEROSOL HAPLICO,rocas_igneas
8/7/2001,-112.96197,30.627457,0,18,20.0,0.0,0.0,8.6,24.0,56.0,20.0,16.04876137,109.4155121,7.0,5,POINT (-112.96197 30.627456999999993),0.20737636128098305,REGOSOL EUTRICO,rocas_sedimentarias
8/7/2001,-112.96197,30.627457,0,18,20.0,0.0,0.0,8.6,24.0,56.0,20.0,16.04876137,109.4155121,7.0,5,POINT (-112.96197 30.627456999999993),0.20737636128098305,REGOSOL EUTRICO,rocas_sedimentarias
8/7/2001,-112.96197,30.627457,0,18,20.0,0.0,0.0,8.6,24.0,56.0,20.0,16.04876137,109.4155121,7.0,5,POINT (-112.96197 30.627456999999993),0.20737636128098305,REGOSOL EUTRICO,rocas_sedimentarias
8/8/2001,-112.42057,30.593561,0,17,26.0,0.0,4.0,8.4,36.0,38.0,3.0,16.04876137,109.4155121,10.0,5,POINT (-112.42057 30.593560999999998),0.20737636128098305,REGOSOL CALCARICO,rocas_sedimentarias
8/8/2001,-112.42057,30.593561,0,17,26.0,0.0,4.0,8.4,36.0,38.0,3.0,16.04876137,109.4155121,10.0,5,POINT (-112.42057 30.593560999999998),0.20737636128098305,REGOSOL CALCARICO,rocas_sedimentarias
8/8/2001,-112.42057,30.593561,0,17,26.0,0.0,4.0,8.4,36.0,38.0,3.0,16.04876137,109.4155121,10.0,5,POINT (-112.42057 30.593560999999998),0.20737636128098305,REGOSOL CALCARICO,rocas_sedimentarias
8/8/2001,-112.42057,30.593561,0,17,26.0,0.0,4.0,8.4,36.0,38.0,3.0,16.04876137,109.4155121,10.0,5,POINT (-112.42057 30.593560999999998),0.20737636128098305,REGOSOL CALCARICO,rocas_sedimentarias
8/8/2001,-112.42057,30.593561,0,17,26.0,0.0,4.0,8.4,36.0,38.0,3.0,16.04876137,109.4155121,10.0,5,POINT (-112.42057 30.593560999999998),0.20737636128098305,REGOSOL CALCARICO,rocas_sedimentarias
10/15/2002,-102.43874,29.394379,0,29,42.0,0.1,12.0,8.4,36.0,22.0,350.0,15.45202351,96.69832611,7.0,5,POINT (-102.43874 29.394379000000004),0.801688295015147,XEROSOL HAPLICO,rocas_igneas
10/17/2002,-101.72744,29.328814,0,27,50.0,0.2,7.0,7.8,24.0,26.0,350.0,15.45202351,96.69832611,7.0,5,POINT (-101.72744 29.328813999999994),0.8567377074987536,XEROSOL CALCICO,rocas_igneas
10/21/2002,-98.58135,19.494617,0,22,20.0,0.0,16.0,6.4,42.0,38.0,10.0,15.45202351,96.69832611,9.0,4,POINT (-98.58135 19.49461699999999),3.2471343278884888,ANDOSOL HUMICO,rocas_igneas
10/25/2002,-116.73453,32.46771,0,23,16.0,0.4,17.0,6.0,48.0,36.0,0.0,15.45202351,96.69832611,7.0,5,POINT (-116.73453000000002 32.46771),2.085517866270883,LITOSOL,rocas_sedimentarias
10/25/2002,-116.67787,32.537148,0,7,12.0,0.1,15.0,5.8,72.0,16.0,0.0,15.45202351,96.69832611,10.0,5,POINT (-116.67787 32.53714800000001),3.6723638772964478,LITOSOL,rocas_sedimentarias
10/25/2002,-116.67787,32.537148,7,19,14.0,0.1,4.0,6.2,74.0,12.0,0.0,15.45202351,96.69832611,10.0,5,POINT (-116.67787 32.53714800000001),3.6723638772964478,LITOSOL,rocas_sedimentarias
10/26/2002,-99.41725,19.518398,0,15,28.0,0.2,47.0,6.2,46.0,26.0,0.0,15.45202351,96.69832611,9.0,4,POINT (-99.41725000000001 19.518397999999998),7.971868038176166,ANDOSOL HUMICO,rocas_igneas
10/26/2002,-99.41725,19.518398,15,25,16.0,0.1,19.0,6.3,60.0,24.0,0.0,15.45202351,96.69832611,9.0,4,POINT (-99.41725000000001 19.518397999999998),7.971868038176166,ANDOSOL HUMICO,rocas_igneas
10/28/2002,-116.90064,32.257988,0,12,38.0,0.4,13.0,7.7,26.0,36.0,96.0,15.45202351,96.69832611,7.0,5,POINT (-116.90064 32.257988),2.101507663728629,VERTISOL CROMICO,rocas_sedimentarias
10/28/2002,-116.90064,32.257988,12,27,44.0,0.2,7.0,8.1,18.0,38.0,171.0,15.45202351,96.69832611,7.0,5,POINT (-116.90064 32.257988),2.101507663728629,VERTISOL CROMICO,rocas_sedimentarias
10/28/2002,-102.02996,21.973906,0,4,14.0,0.1,16.0,5.3,58.0,28.0,0.0,15.45202351,96.69832611,9.0,5,POINT (-102.02996 21.973906),0.2707509446179144,PLANOSOL EUTRICO,rocas_igneas
10/28/2002,-102.02996,21.973906,4,21,16.0,0.1,12.0,6.3,54.0,30.0,0.0,15.45202351,96.69832611,9.0,5,POINT (-102.02996 21.973906),0.2707509446179144,PLANOSOL EUTRICO,rocas_igneas
10/28/2002,-99.40456,19.641893,0,25,36.0,0.1,15.0,4.9,40.0,24.0,0.0,15.45202351,96.69832611,9.0,4,POINT (-99.40456 19.641892999999996),2.9685183101230197,LUVISOL CROMICO,rocas_igneas
10/29/2002,-116.86399,32.359093,0,16,22.0,0.2,18.0,6.2,60.0,18.0,0.0,15.45202351,96.69832611,7.0,5,POINT (-116.86399000000002 32.359093),2.3404682278633118,VERTISOL CROMICO,rocas_sedimentarias
10/29/2002,-116.86399,32.359093,16,27,26.0,0.1,15.0,5.7,62.0,12.0,68.0,15.45202351,96.69832611,7.0,5,POINT (-116.86399000000002 32.359093),2.3404682278633118,VERTISOL CROMICO,rocas_sedimentarias
10/29/2002,-116.855644,32.282986,0,20,24.0,0.1,11.0,6.0,52.0,24.0,0.0,15.45202351,96.69832611,7.0,5,POINT (-116.85564400000001 32.282986),3.9356430768966675,LITOSOL,rocas_sedimentarias
10/29/2002,-102.53145,21.343628,0,5,14.0,0.4,20.0,6.4,68.0,18.0,28.0,15.45202351,96.69832611,10.0,5,POINT (-102.53145 21.343628),0.3143250644207001,XEROSOL HAPLICO,rocas_igneas
10/29/2002,-102.53145,21.343628,5,26,14.0,0.0,3.0,7.4,66.0,20.0,22.0,15.45202351,96.69832611,10.0,5,POINT (-102.53145 21.343628),0.3143250644207001,XEROSOL HAPLICO,rocas_igneas
10/30/2002,-116.87062,32.102436,0,12,18.0,0.1,12.0,6.6,56.0,26.0,0.0,15.45202351,96.69832611,7.0,5,POINT (-116.87062000000002 32.10243599999999),2.612846851348877,REGOSOL EUTRICO,rocas_sedimentarias
10/30/2002,-116.8057,32.06771,0,9,18.0,0.2,15.0,6.3,46.0,36.0,0.0,15.45202351,96.69832611,7.0,5,POINT (-116.8057 32.06770999999999),1.0695939593844943,VERTISOL CROMICO,rocas_sedimentarias
10/30/2002,-116.8057,32.06771,9,21,26.0,0.2,11.0,6.2,40.0,34.0,0.0,15.45202351,96.69832611,7.0,5,POINT (-116.8057 32.06770999999999),1.0695939593844943,VERTISOL CROMICO,rocas_sedimentarias
10/30/2002,-103.04747,21.030828,0,3,30.0,0.2,22.0,5.3,44.0,26.0,0.0,15.45202351,96.69832611,12.0,4,POINT (-103.04747 21.030827999999996),1.8754804929097493,LUVISOL FERRICO,rocas_sedimentarias
10/30/2002,-103.04747,21.030828,3,22,38.0,0.0,10.0,6.3,42.0,20.0,0.0,15.45202351,96.69832611,12.0,4,POINT (-103.04747 21.030827999999996),1.8754804929097493,LUVISOL FERRICO,rocas_sedimentarias
10/30/2002,-102.585976,21.041178,0,7,18.0,0.1,8.0,5.6,54.0,28.0,0.0,15.45202351,96.69832611,7.0,5,POINT (-102.58597600000002 21.041178),1.0689116531127207,FEOZEM HAPLICO,rocas_sedimentarias
10/30/2002,-102.585976,21.041178,7,19,22.0,0.0,6.0,6.4,50.0,28.0,0.0,15.45202351,96.69832611,7.0,5,POINT (-102.58597600000002 21.041178),1.0689116531127207,FEOZEM HAPLICO,rocas_sedimentarias
10/30/2002,-98.684715,19.562061,7,22,14.0,0.0,12.0,6.6,70.0,16.0,0.0,15.45202351,96.69832611,8.0,4,POINT (-98.684715 19.562060999999996),3.0849767923355103,LITOSOL,rocas_igneas
10/31/2002,-116.64369,32.06271,0,25,14.0,0.1,4.0,6.4,44.0,42.0,0.0,15.45202351,96.69832611,10.0,5,POINT (-116.64369 32.06271),0.3724173307418823,FEOZEM HAPLICO,rocas_sedimentarias
10/31/2002,-116.57869,32.073544,0,11,22.0,0.2,15.0,6.8,66.0,12.0,0.0,15.45202351,96.69832611,7.0,5,POINT (-116.57868999999998 32.07354399999999),7.1689348220825195,FEOZEM HAPLICO,rocas_sedimentarias
10/31/2002,-102.93271,21.30773,0,2,26.0,0.3,23.0,6.0,52.0,22.0,0.0,15.45202351,96.69832611,10.0,5,POINT (-102.93271 21.307729999999996),2.229990392923355,PLANOSOL EUTRICO,rocas_igneas
10/31/2002,-102.85527,21.253078,0,2,26.0,0.1,22.0,7.9,52.0,22.0,25.0,15.45202351,96.69832611,10.0,5,POINT (-102.85527 21.253078),4.1537580490112305,PLANOSOL EUTRICO,rocas_igneas
10/31/2002,-102.85527,21.253078,2,16,26.0,0.0,5.0,8.0,64.0,10.0,17.0,15.45202351,96.69832611,10.0,5,POINT (-102.85527 21.253078),4.1537580490112305,PLANOSOL EUTRICO,rocas_igneas
10/31/2002,-102.85527,21.253078,16,29,26.0,0.0,3.0,8.3,62.0,12.0,22.0,15.45202351,96.69832611,10.0,5,POINT (-102.85527 21.253078),4.1537580490112305,PLANOSOL EUTRICO,rocas_igneas
11/1/2002,-116.53315,32.312164,3,12,12.0,0.2,10.0,7.4,68.0,20.0,63.0,13.86884212,43.62361145,7.0,5,POINT (-116.53315000000002 32.312164),4.7286473115285235,LITOSOL,rocas_sedimentarias
11/1/2002,-116.52009,32.229103,0,9,14.0,0.2,11.0,6.7,40.0,46.0,0.0,13.86884212,43.62361145,7.0,5,POINT (-116.52009000000001 32.229102999999995),1.0006778836250305,XEROSOL HAPLICO,rocas_sedimentarias
11/1/2002,-116.52009,32.229103,9,16,12.0,0.1,7.0,6.4,54.0,34.0,0.0,13.86884212,43.62361145,7.0,5,POINT (-116.52009000000001 32.229102999999995),1.0006778836250305,XEROSOL HAPLICO,rocas_sedimentarias
11/1/2002,-103.097496,21.49427,0,6,44.0,0.1,16.0,8.0,48.0,8.0,65.0,13.86884212,43.62361145,10.0,5,POINT (-103.097496 21.49427),0.9696309566497803,CAMBISOL CALCICO (calcarico),rocas_igneas
11/1/2002,-103.097496,21.49427,6,22,50.0,0.1,12.0,8.2,42.0,8.0,50.0,13.86884212,43.62361145,10.0,5,POINT (-103.097496 21.49427),0.9696309566497803,CAMBISOL CALCICO (calcarico),rocas_igneas
11/1/2002,-102.80651,21.582663,0,2,28.0,0.1,12.0,5.5,50.0,22.0,0.0,13.86884212,43.62361145,7.0,4,POINT (-102.80651 21.582663),3.0574615001678467,FEOZEM HAPLICO,rocas_igneas
11/1/2002,-102.80651,21.582663,2,15,38.0,0.0,6.0,5.7,46.0,16.0,0.0,13.86884212,43.62361145,7.0,4,POINT (-102.80651 21.582663),3.0574615001678467,FEOZEM HAPLICO,rocas_igneas
11/1/2002,-102.80651,21.582663,15,28,46.0,0.0,6.0,6.2,40.0,14.0,0.0,13.86884212,43.62361145,7.0,4,POINT (-102.80651 21.582663),3.0574615001678467,FEOZEM HAPLICO,rocas_igneas
11/1/2002,-98.19124,19.72078,0,23,18.0,0.0,30.0,5.9,50.0,32.0,0.0,13.86884212,43.62361145,8.0,4,POINT (-98.19124 19.72078),1.260411540667216,REGOSOL DISTRICO,rocas_igneas
11/1/2002,-98.09065,19.681948,0,23,8.0,0.0,45.0,6.2,58.0,34.0,0.0,13.86884212,43.62361145,2.0,4,POINT (-98.09065 19.681948000000002),4.237656593322494,ANDOSOL HUMICO,rocas_igneas
11/11/2002,-112.88117,31.671856,0,20,8.0,0.2,4.0,7.8,76.0,16.0,5.0,13.86884212,43.62361145,10.0,5,POINT (-112.88117 31.671856000000005),0.8138591194040464,YERMOSOL CALCICO,rocas_igneas
11/11/2002,-112.88117,31.671856,0,20,8.0,0.2,4.0,7.8,76.0,16.0,5.0,13.86884212,43.62361145,10.0,5,POINT (-112.88117 31.671856000000005),0.8138591194040464,YERMOSOL CALCICO,rocas_igneas
11/11/2002,-112.80676,31.84742,0,24,14.0,0.1,4.0,7.8,54.0,32.0,15.0,13.86884212,43.62361145,10.0,5,POINT (-112.80676 31.84742),0.632826864721148,REGOSOL CALCARICO,rocas_igneas
11/11/2002,-112.80676,31.84742,0,24,14.0,0.1,4.0,7.8,54.0,32.0,15.0,13.86884212,43.62361145,10.0,5,POINT (-112.80676 31.84742),0.632826864721148,REGOSOL CALCARICO,rocas_igneas
11/11/2002,-107.14745,31.220541,0,19,17.0,0.1,2.0,8.9,78.0,5.0,40.0,13.86884212,43.62361145,16.0,5,POINT (-107.14745 31.220541),0.881498875109764,REGOSOL CALCARICO,rocas_igneas
11/12/2002,-112.68064,31.795755,0,18,36.0,0.3,10.0,7.8,28.0,36.0,23.0,13.86884212,43.62361145,7.0,5,POINT (-112.68064 31.795755000000003),0.33709969940182144,YERMOSOL LUVICO,rocas_igneas
11/12/2002,-112.68064,31.795755,0,18,36.0,0.3,10.0,7.8,28.0,36.0,23.0,13.86884212,43.62361145,7.0,5,POINT (-112.68064 31.795755000000003),0.33709969940182144,YERMOSOL LUVICO,rocas_igneas
11/12/2002,-112.58285,31.679083,0,10,18.0,0.2,7.0,7.5,36.0,46.0,5.0,13.86884212,43.62361145,10.0,5,POINT (-112.58285 31.679083000000002),0.33709969940182144,YERMOSOL LUVICO,rocas_igneas
11/12/2002,-112.58285,31.679083,0,10,18.0,0.2,7.0,7.5,36.0,46.0,5.0,13.86884212,43.62361145,10.0,5,POINT (-112.58285 31.679083000000002),0.33709969940182144,YERMOSOL LUVICO,rocas_igneas
11/12/2002,-112.58285,31.679083,10,26,20.0,0.3,6.0,7.8,52.0,28.0,27.0,13.86884212,43.62361145,10.0,5,POINT (-112.58285 31.679083000000002),0.33709969940182144,YERMOSOL LUVICO,rocas_igneas
11/12/2002,-112.58285,31.679083,10,26,20.0,0.3,6.0,7.8,52.0,28.0,27.0,13.86884212,43.62361145,10.0,5,POINT (-112.58285 31.679083000000002),0.33709969940182144,YERMOSOL LUVICO,rocas_igneas
11/12/2002,-101.38612,22.949478,0,17,22.0,0.2,15.0,8.2,48.0,30.0,250.0,13.86884212,43.62361145,10.0,5,POINT (-101.38612 22.949478000000003),0.2581811094513306,XEROSOL CALCICO,rocas_sedimentarias
11/13/2002,-112.46008,31.67186,0,15,8.0,0.1,5.0,7.3,74.0,18.0,10.0,13.86884212,43.62361145,7.0,5,POINT (-112.46008000000002 31.67185999999999),0.33709969940182144,LITOSOL,rocas_igneas
11/13/2002,-112.46008,31.67186,0,15,8.0,0.1,5.0,7.3,74.0,18.0,10.0,13.86884212,43.62361145,7.0,5,POINT (-112.46008000000002 31.67185999999999),0.33709969940182144,LITOSOL,rocas_igneas
11/13/2002,-112.46008,31.67186,15,25,20.0,0.1,4.0,7.1,64.0,16.0,23.0,13.86884212,43.62361145,7.0,5,POINT (-112.46008000000002 31.67185999999999),0.33709969940182144,LITOSOL,rocas_igneas
11/13/2002,-112.46008,31.67186,15,25,20.0,0.1,4.0,7.1,64.0,16.0,23.0,13.86884212,43.62361145,7.0,5,POINT (-112.46008000000002 31.67185999999999),0.33709969940182144,LITOSOL,rocas_igneas
11/13/2002,-112.279526,31.605469,0,10,12.0,0.2,3.0,8.0,62.0,26.0,15.0,13.86884212,43.62361145,10.0,5,POINT (-112.279526 31.605468999999996),0.7975628679081544,YERMOSOL LUVICO,rocas_sedimentarias
11/13/2002,-112.279526,31.605469,0,10,12.0,0.2,3.0,8.0,62.0,26.0,15.0,13.86884212,43.62361145,10.0,5,POINT (-112.279526 31.605468999999996),0.7975628679081544,YERMOSOL LUVICO,rocas_sedimentarias
11/13/2002,-112.279526,31.605469,0,10,12.0,0.2,3.0,8.0,62.0,26.0,15.0,13.86884212,43.62361145,10.0,5,POINT (-112.279526 31.605468999999996),0.7975628679081544,YERMOSOL LUVICO,rocas_sedimentarias
11/13/2002,-112.279526,31.605469,0,10,12.0,0.2,3.0,8.0,62.0,26.0,15.0,13.86884212,43.62361145,10.0,5,POINT (-112.279526 31.605468999999996),0.7975628679081544,YERMOSOL LUVICO,rocas_sedimentarias
11/13/2002,-112.279526,31.605469,0,10,12.0,0.2,3.0,8.0,62.0,26.0,15.0,13.86884212,43.62361145,10.0,5,POINT (-112.279526 31.605468999999996),0.7975628679081544,YERMOSOL LUVICO,rocas_sedimentarias
11/14/2002,-112.71838,31.513245,0,10,8.0,0.2,5.0,8.1,68.0,24.0,32.0,13.86884212,43.62361145,7.0,5,POINT (-112.71838 31.513245),0.8138591194040464,YERMOSOL HAPLICO,rocas_igneas
11/14/2002,-112.71838,31.513245,0,10,8.0,0.2,5.0,8.1,68.0,24.0,32.0,13.86884212,43.62361145,7.0,5,POINT (-112.71838 31.513245),0.8138591194040464,YERMOSOL HAPLICO,rocas_igneas
11/14/2002,-112.71838,31.513245,10,25,10.0,0.2,5.0,8.1,76.0,14.0,37.0,13.86884212,43.62361145,7.0,5,POINT (-112.71838 31.513245),0.8138591194040464,YERMOSOL HAPLICO,rocas_igneas
11/14/2002,-112.71838,31.513245,10,25,10.0,0.2,5.0,8.1,76.0,14.0,37.0,13.86884212,43.62361145,7.0,5,POINT (-112.71838 31.513245),0.8138591194040464,YERMOSOL HAPLICO,rocas_igneas
11/14/2002,-112.46558,31.182411,0,24,12.0,0.1,7.0,8.2,60.0,28.0,80.0,13.86884212,43.62361145,7.0,5,POINT (-112.46558 31.18241099999999),1.6984453201293945,LITOSOL,rocas_igneas
11/14/2002,-112.46558,31.182411,0,24,12.0,0.1,7.0,8.2,60.0,28.0,80.0,13.86884212,43.62361145,7.0,5,POINT (-112.46558 31.18241099999999),1.6984453201293945,LITOSOL,rocas_igneas
11/15/2002,-101.64186,22.159817,0,21,28.0,0.1,6.0,6.2,54.0,18.0,0.0,13.86884212,43.62361145,10.0,5,POINT (-101.64186000000001 22.159816999999997),0.27899320954884477,XEROSOL LUVICO,rocas_igneas
11/15/2002,-101.64186,22.159817,0,21,28.0,0.1,6.0,6.2,54.0,18.0,0.0,13.86884212,43.62361145,10.0,5,POINT (-101.64186000000001 22.159816999999997),0.27899320954884477,XEROSOL LUVICO,rocas_igneas
11/15/2002,-101.64186,22.159817,0,21,28.0,0.1,6.0,6.2,54.0,18.0,0.0,13.86884212,43.62361145,10.0,5,POINT (-101.64186000000001 22.159816999999997),0.27899320954884477,XEROSOL LUVICO,rocas_igneas
11/15/2002,-101.64186,22.159817,0,21,28.0,0.1,6.0,6.2,54.0,18.0,0.0,13.86884212,43.62361145,10.0,5,POINT (-101.64186000000001 22.159816999999997),0.27899320954884477,XEROSOL LUVICO,rocas_igneas
11/15/2002,-101.64186,22.159817,0,21,28.0,0.1,6.0,6.2,54.0,18.0,0.0,13.86884212,43.62361145,10.0,5,POINT (-101.64186000000001 22.159816999999997),0.27899320954884477,XEROSOL LUVICO,rocas_igneas
11/16/2002,-97.26049,19.354626,4,28,16.0,0.0,7.0,6.9,56.0,28.0,0.0,13.86884212,43.62361145,12.0,4,POINT (-97.26049 19.354626000000003),3.5653593540199475,ANDOSOL OCRICO,rocas_sedimentarias
11/17/2002,-102.70035,22.69672,0,22,22.0,0.1,7.0,6.4,60.0,18.0,0.0,13.86884212,43.62361145,10.0,5,POINT (-102.70035000000001 22.696719999999996),0.904108845047958,CASTAÑOZEM LUVICO,rocas_metamorficas
11/17/2002,-97.0245,19.59058,0,29,12.0,0.0,74.0,5.9,64.0,24.0,0.0,13.86884212,43.62361145,8.0,3,POINT (-97.0245 19.59058),7.985912481943767,ANDOSOL HUMICO,rocas_igneas
11/18/2002,-96.91272,19.669365,0,30,8.0,0.0,5.0,6.5,54.0,38.0,0.0,13.86884212,43.62361145,12.0,3,POINT (-96.91272 19.669365000000003),1.6395033597946167,ANDOSOL HUMICO,rocas_sedimentarias
11/19/2002,-106.75664,30.145338,0,14,18.0,0.1,16.0,7.0,58.0,24.0,0.0,13.86884212,43.62361145,7.0,5,POINT (-106.75664 30.145338000000002),3.931871473789215,LITOSOL,rocas_igneas
11/19/2002,-102.108665,22.462032,0,16,34.0,0.2,11.0,5.8,44.0,22.0,0.0,13.86884212,43.62361145,7.0,5,POINT (-102.108665 22.462031999999997),4.298638343810566,XEROSOL LUVICO,rocas_igneas
11/19/2002,-96.73999,19.453203,0,25,36.0,0.0,43.0,6.5,42.0,22.0,0.0,13.86884212,43.62361145,13.0,1,POINT (-96.73999 19.453203000000002),1.9022947549819946,FEOZEM HAPLICO,rocas_igneas
