profile_id,depth_category,date,longitude,latitude,clay,elcosp,phaq,sand,silt,orgc,soil_type,slopemean,bedrock,cfr,temperature,precipitation,ecoregion_type,zone_number,zone_name,landcover
1601265,15_30,2004-8-16,-95.02747137350016,17.33951240713775,20.1890892823927,0.0,5.51950485897367,68.9860624619184,10.8248482556889,8.5033754745185,CAMBISOL EUTRICO,0.8872466491556715,rocas_sedimentarias,0.0062151991616897,15.84479808807373,185.40122985839844,Terrestre,1.0,Tropical húmeda,5.0
1601265,5_15,2004-8-16,-95.02747137350016,17.33951240713775,19.9646834120623,0.0,5.64617814485689,62.6978817865689,17.3374348013688,15.8391815384058,CAMBISOL EUTRICO,0.8872466491556715,rocas_sedimentarias,0.0018681420349993,15.84479808807373,185.40122985839844,Terrestre,1.0,Tropical húmeda,5.0
1601266,0_5,2004-8-19,-94.29596582021168,17.881589714979224,19.3413446737385,0.097352544617288,5.39167401553223,68.5366823342757,12.1219729919857,22.6446656085889,GLEYSOL VERTICO,0.1533177342065942,rocas_sedimentarias,0.00331806065015,15.84479808807373,185.40122985839844,Terrestre,1.0,Tropical húmeda,9.0
1601266,15_30,2004-8-19,-94.29596582021168,17.881589714979224,45.9678973314912,0.0,5.11356592346857,43.5015054869844,10.5305971815244,5.7266042623004,GLEYSOL VERTICO,0.1533177342065942,rocas_sedimentarias,0.0062151991616897,15.84479808807373,185.40122985839844,Terrestre,1.0,Tropical húmeda,9.0
1601266,5_15,2004-8-19,-94.29596582021168,17.881589714979224,28.9437971719682,0.0317837034333373,5.18975994453992,56.4754822919265,14.5807205361053,13.5991424570587,GLEYSOL VERTICO,0.1533177342065942,rocas_sedimentarias,0.0018681420349993,15.84479808807373,185.40122985839844,Terrestre,1.0,Tropical húmeda,9.0
1601267,0_5,2004-8-21,-95.24807085593802,17.77118934255262,2.8436626072516,0.0,5.74917201365709,85.6039677569984,11.55236963575,8.56058924991702,LUVISOL CROMICO,0.885516051758598,rocas_sedimentarias,0.00331806065015,15.84479808807373,185.40122985839844,Terrestre,2.0,Tropical subhúmeda,5.0
1601267,15_30,2004-8-21,-95.24807085593802,17.77118934255262,3.89977853073224,0.0,5.31737637466563,81.3645444589718,14.735677010296,3.12532049959581,LUVISOL CROMICO,0.885516051758598,rocas_sedimentarias,0.0062151991616897,15.84479808807373,185.40122985839844,Terrestre,2.0,Tropical subhúmeda,5.0
1601267,5_15,2004-8-21,-95.24807085593802,17.77118934255262,3.29021773496346,0.0,5.60860670992809,83.8786411874251,12.8311410776115,6.95748475172604,LUVISOL CROMICO,0.885516051758598,rocas_sedimentarias,4.37966841693396,15.84479808807373,185.40122985839844,Terrestre,2.0,Tropical subhúmeda,5.0
1601275,0_5,2004-7-9,-93.81959230372873,17.722224469523827,29.0506036338805,0.0785834537931211,4.78728631684768,52.908734994496,18.0406613716235,39.7181496243813,ACRISOL HUMICO,0.1533177342065942,rocas_sedimentarias,0.00331806065015,16.67821502685547,165.5812530517578,Terrestre,1.0,Tropical húmeda,2.0
1601275,15_30,2004-7-9,-93.81959230372873,17.722224469523827,33.2228710608319,0.173027640359472,4.84470783651373,48.909444254399,17.8676846847691,31.8751642414445,ACRISOL HUMICO,0.1533177342065942,rocas_sedimentarias,0.0062151991616897,16.67821502685547,165.5812530517578,Terrestre,1.0,Tropical húmeda,2.0
