profile_id,depth_category,date,longitude,latitude,clay,phaq,sand,silt,tceq,soil_type,slopemean,bedrock,cfr,temperature,precipitation,ecoregion_type,zone_number,zone_name,landcover
1149131,15_30,2002-11-22,-102.19395560775614,19.532052351148863,9.46761731862742,6.59993647247438,76.7342140341768,13.7981686471958,0.0,REGOSOL DISTRICO,2.20912766456604,rocas_igneas,8.064330155591406,13.868842124938965,43.62361145019531,Terrestre,4.0,Templada subhúmeda,4.0
1149131,5_15,2002-11-22,-102.19395560775614,19.532052351148863,4.84822585415229,6.59991236505724,82.9026507520852,12.2491233937625,0.0,REGOSOL DISTRICO,2.20912766456604,rocas_igneas,0.0340456984368926,13.868842124938965,43.62361145019531,Terrestre,4.0,Templada subhúmeda,4.0
1149132,0_5,2002-11-26,-102.67167805656972,19.79016003338387,43.4362865558592,6.40854816892224,32.5606240408474,24.0030894032934,0.0,LUVISOL CROMICO,3.727969467639923,rocas_igneas,3.024834517979561,13.868842124938965,43.62361145019531,Terrestre,4.0,Templada subhúmeda,2.0
1149132,15_30,2002-11-26,-102.67167805656972,19.79016003338387,55.750987159004,6.40803956123691,30.5002404320372,13.7487724089588,0.0,LUVISOL CROMICO,3.727969467639923,rocas_igneas,4.152347703442519,13.868842124938965,43.62361145019531,Terrestre,4.0,Templada subhúmeda,2.0
1149132,5_15,2002-11-26,-102.67167805656972,19.79016003338387,46.6211771018354,6.39792881423263,31.8641631272369,21.5146597709278,0.0,LUVISOL CROMICO,3.727969467639923,rocas_igneas,1.6872396767139437,13.868842124938965,43.62361145019531,Terrestre,4.0,Templada subhúmeda,2.0
1149142,0_5,2003-9-22,-101.79977104737476,19.481881809920377,13.4145568022238,5.32482078788068,66.4385284917773,20.1469147059989,0.0,ANDOSOL HUMICO,13.920520782470703,rocas_igneas,3.837451513149275,15.96284294128418,135.75685119628906,Terrestre,4.0,Templada subhúmeda,9.0
1149142,15_30,2003-9-22,-101.79977104737476,19.481881809920377,7.82683870561529,5.69509581394652,72.1955198518314,19.9776414425532,0.0,ANDOSOL HUMICO,13.920520782470703,rocas_igneas,9.37797051180192,15.96284294128418,135.75685119628906,Terrestre,4.0,Templada subhúmeda,9.0
1149142,5_15,2003-9-22,-101.79977104737476,19.481881809920377,11.8681345353859,5.40700823163824,68.1455609033089,19.9863045613052,0.0,ANDOSOL HUMICO,13.920520782470703,rocas_igneas,4.856821555126103,15.96284294128418,135.75685119628906,Terrestre,4.0,Templada subhúmeda,9.0
1149148,0_5,2002-11-21,-98.73066603829012,19.13862901902539,47.1326282209258,5.56386662714199,29.2337505315011,23.6336212475731,0.0,REGOSOL DISTRICO,6.958875179290772,rocas_igneas,12.143030735615223,13.868842124938965,43.62361145019531,Terrestre,4.0,Templada subhúmeda,14.0
1149148,15_30,2002-11-21,-98.73066603829012,19.13862901902539,30.7291463469356,5.87696083407052,49.3936543050306,19.8771993480338,0.0,REGOSOL DISTRICO,6.958875179290772,rocas_igneas,12.862844678279547,13.868842124938965,43.62361145019531,Terrestre,4.0,Templada subhúmeda,14.0
1149148,5_15,2002-11-21,-98.73066603829012,19.13862901902539,43.6839436613328,5.62968823545789,33.4723044349357,22.8437519037316,0.0,REGOSOL DISTRICO,6.958875179290772,rocas_igneas,12.319457291523596,13.868842124938965,43.62361145019531,Terrestre,4.0,Templada subhúmeda,14.0
1149152,0_5,1982-6-16,-97.51253865148549,19.14390314527535,4.0,5.36547179757512,93.0089615181866,2.99103848181339,0.0,REGOSOL EUTRICO,0.9224597958319964,rocas_sedimentarias,0.023103239428666,16.81635093688965,114.99480438232422,Terrestre,5.0,Árida y semiárida,
1149152,15_30,1982-6-16,-97.51253865148549,19.14390314527535,4.0,5.87930002259206,89.1552498305595,6.84475016944047,0.0,REGOSOL EUTRICO,0.9224597958319964,rocas_sedimentarias,0.0642712097465599,16.81635093688965,114.99480438232422,Terrestre,5.0,Árida y semiárida,
1149152,5_15,1982-6-16,-97.51253865148549,19.14390314527535,4.0,5.47880864522931,92.1589351607802,3.84106483921982,0.0,REGOSOL EUTRICO,0.9224597958319964,rocas_sedimentarias,4.714321947473483,16.81635093688965,114.99480438232422,Terrestre,5.0,Árida y semiárida,
1149160,0_5,2003-5-27,-101.53667017999288,18.06091757589795,50.5980394594012,6.85153628160191,34.1055427117773,15.2964178288214,0.0,CAMBISOL CROMICO,1.12681695073843,rocas_igneas,4.545721656130142,16.423494338989258,179.60772705078125,Terrestre,4.0,Templada subhúmeda,4.0
1149160,15_30,2003-5-27,-101.53667017999288,18.06091757589795,51.3567214391661,6.75426392721307,33.9063357115039,14.7369428493301,0.0,CAMBISOL CROMICO,1.12681695073843,rocas_igneas,6.391928506202572,16.423494338989258,179.60772705078125,Terrestre,4.0,Templada subhúmeda,4.0
1149160,5_15,2003-5-27,-101.53667017999288,18.06091757589795,50.7574887513362,6.83109292266388,34.0636761379173,15.1788351107465,0.0,CAMBISOL CROMICO,1.12681695073843,rocas_igneas,6.7810946636836045,16.423494338989258,179.60772705078125,Terrestre,4.0,Templada subhúmeda,4.0
1149174,0_5,2003-10-12,-99.24144330680642,18.46815363825209,24.7455032439941,4.26704723278808,65.7040492782333,9.55044747777263,0.0,FEOZEM LUVICO,6.700323104858398,rocas_igneas,12.65136856744212,15.176552772521973,113.94573974609376,Terrestre,2.0,Tropical subhúmeda,9.0
1149174,15_30,2003-10-12,-99.24144330680642,18.46815363825209,23.9217887221703,4.41394816977447,66.0310484016139,10.0471628762158,0.0,FEOZEM LUVICO,6.700323104858398,rocas_igneas,11.666573556015432,15.176552772521973,113.94573974609376,Terrestre,2.0,Tropical subhúmeda,9.0
1149174,5_15,2003-10-12,-99.24144330680642,18.46815363825209,24.7288625465835,4.27001492848477,65.7106553211299,9.56048213228664,0.0,FEOZEM LUVICO,6.700323104858398,rocas_igneas,11.331269448708294,15.176552772521973,113.94573974609376,Terrestre,2.0,Tropical subhúmeda,9.0
1149179,0_5,2003-6-19,-97.194724743642,18.94619200080089,13.8920644219993,4.43014313042286,45.4357178438427,40.672217734158,0.0,ANDOSOL HUMICO,10.2749662399292,rocas_sedimentarias,12.1174681879229,16.661222457885742,211.82418823242188,Terrestre,4.0,Templada subhúmeda,13.0
1149179,15_30,2003-6-19,-97.194724743642,18.94619200080089,14.0250459632038,5.61280689086427,26.5048540666592,59.470099970137,0.0,ANDOSOL HUMICO,10.2749662399292,rocas_sedimentarias,12.464239776328265,16.661222457885742,211.82418823242188,Terrestre,4.0,Templada subhúmeda,13.0
1149179,5_15,2003-6-19,-97.194724743642,18.94619200080089,14.4668094811849,4.82427673636235,37.4439715790079,48.0892189398072,0.0,ANDOSOL HUMICO,10.2749662399292,rocas_sedimentarias,3.1530861854553223,16.661222457885742,211.82418823242188,Terrestre,4.0,Templada subhúmeda,13.0
1149188,0_5,2005-4-14,-101.13346505890688,17.786619229317413,31.814501084879,6.22289161499908,37.8074700853657,30.3780288297553,0.0,CAMBISOL DISTRICO,9.864267826080322,rocas_igneas,4.915836263810172,16.085426330566406,83.41119384765625,Terrestre,2.0,Tropical subhúmeda,8.0
1149188,15_30,2005-4-14,-101.13346505890688,17.786619229317413,50.2996719615605,4.79401826674977,32.8073948497443,16.8929331886952,0.0,CAMBISOL DISTRICO,9.864267826080322,rocas_igneas,5.896345757880369,16.085426330566406,83.41119384765625,Terrestre,2.0,Tropical subhúmeda,8.0
1149188,5_15,2005-4-14,-101.13346505890688,17.786619229317413,38.9910674648257,5.39849804410073,43.5383542275478,17.4705783076265,0.0,CAMBISOL DISTRICO,9.864267826080322,rocas_igneas,4.079444775947444,16.085426330566406,83.41119384765625,Terrestre,2.0,Tropical subhúmeda,8.0
1149206,0_5,2003-10-28,-98.68005313382706,16.86132395310058,40.8947738129607,3.42735399491152,32.7993154018235,26.3059107852158,0.0,REGOSOL EUTRICO,9.575028419494627,rocas_sedimentarias,1.8237264752388,15.176552772521973,113.94573974609376,Terrestre,4.0,Templada subhúmeda,4.0
1149206,15_30,2003-10-28,-98.68005313382706,16.86132395310058,39.6316363557498,3.67107551727424,31.6709350116688,28.6974286325813,0.0,REGOSOL EUTRICO,9.575028419494627,rocas_sedimentarias,2.305323958396912,15.176552772521973,113.94573974609376,Terrestre,4.0,Templada subhúmeda,4.0
1149206,5_15,2003-10-28,-98.68005313382706,16.86132395310058,40.6293050414061,3.47857601574044,32.5621680079982,26.8085269505957,0.0,REGOSOL EUTRICO,9.575028419494627,rocas_sedimentarias,3.245237949316266,15.176552772521973,113.94573974609376,Terrestre,4.0,Templada subhúmeda,4.0
1149220,0_5,2004-4-28,-95.23715395251068,18.198014309818685,39.0,6.6875,17.0,44.0,0.0,VERTISOL PELICO,0.1982427660114302,rocas_sedimentarias,0.00331806065015,16.39828109741211,83.12443542480469,Terrestre,1.0,Tropical húmeda,10.0
1149220,15_30,2004-4-28,-95.23715395251068,18.198014309818685,48.8970588235294,6.81121323529412,7.10294117647059,44.0,0.0,VERTISOL PELICO,0.1982427660114302,rocas_sedimentarias,0.0062151991616897,16.39828109741211,83.12443542480469,Terrestre,1.0,Tropical húmeda,10.0
1149220,5_15,2004-4-28,-95.23715395251068,18.198014309818685,43.1029411764706,6.73878676470588,12.8970588235294,44.0,0.0,VERTISOL PELICO,0.1982427660114302,rocas_sedimentarias,0.0018681420349993,16.39828109741211,83.12443542480469,Terrestre,1.0,Tropical húmeda,10.0
1149221,0_5,2004-6-15,-95.72368771786924,18.20765648961001,29.1336764258294,5.86969549905445,24.9757777683797,45.8905458057909,0.0,GLEYSOL PLINTICO,0.1982427660114302,rocas_sedimentarias,1.162507585940295,16.932231903076172,175.63909912109375,Terrestre,1.0,Tropical húmeda,10.0
1149221,15_30,2004-6-15,-95.72368771786924,18.20765648961001,32.7987180049377,6.12376883415108,30.9870612394068,36.2142207556555,0.0,GLEYSOL PLINTICO,0.1982427660114302,rocas_sedimentarias,0.0062151991616897,16.932231903076172,175.63909912109375,Terrestre,1.0,Tropical húmeda,10.0
1149221,5_15,2004-6-15,-95.72368771786924,18.20765648961001,30.9246338147398,5.93234422697073,27.0931602664409,41.9822059188193,0.0,GLEYSOL PLINTICO,0.1982427660114302,rocas_sedimentarias,0.0018681420349993,16.932231903076172,175.63909912109375,Terrestre,1.0,Tropical húmeda,10.0
1149227,0_5,2003-10-10,-90.86742726222418,19.08556534386457,34.3069427527406,7.84074299634592,27.1534713763703,38.5395858708892,27.809987819732,GLEYSOL VERTICO,0.1533177342065942,rocas_sedimentarias,0.00331806065015,15.176552772521973,113.94573974609376,Terrestre,1.0,Tropical húmeda,17.0
1149227,15_30,2003-10-10,-90.86742726222418,19.08556534386457,35.1039102860263,7.86863686001092,27.5519551430131,37.3441345709606,33.5481540593893,GLEYSOL VERTICO,0.1533177342065942,rocas_sedimentarias,0.0062151991616897,15.176552772521973,113.94573974609376,Terrestre,1.0,Tropical húmeda,17.0
1149227,5_15,2003-10-10,-90.86742726222418,19.08556534386457,34.3157629467848,7.84105170313747,27.1578814733924,38.5263555798228,27.8734932168508,GLEYSOL VERTICO,0.1533177342065942,rocas_sedimentarias,0.4743684464287088,15.176552772521973,113.94573974609376,Terrestre,1.0,Tropical húmeda,17.0
1149230,0_5,2004-5-12,-93.4298732609125,18.051578282248126,40.3352594981959,5.62096423631071,25.6010702693399,34.0636702324642,0.0,GLEYSOL VERTICO,0.1533177342065942,rocas_sedimentarias,0.00331806065015,16.6757755279541,147.14187622070312,Terrestre,1.0,Tropical húmeda,9.0
1149230,15_30,2004-5-12,-93.4298732609125,18.051578282248126,38.6814813576153,5.5660541964089,23.5431899044057,37.775328737979,0.0,GLEYSOL VERTICO,0.1533177342065942,rocas_sedimentarias,0.0062151991616897,16.6757755279541,147.14187622070312,Terrestre,1.0,Tropical húmeda,9.0
1149230,5_15,2004-5-12,-93.4298732609125,18.051578282248126,40.00998516556,5.60062438609951,25.017901912354,34.972112922086,0.0,GLEYSOL VERTICO,0.1533177342065942,rocas_sedimentarias,0.0018681420349993,16.6757755279541,147.14187622070312,Terrestre,1.0,Tropical húmeda,9.0
1149241,0_5,2003-4-27,-90.9632728272582,18.6654225369853,54.9900332225914,7.0,41.2574750830565,3.75249169435216,0.0,RENDZINA,0.1533177342065942,rocas_sedimentarias,1.211738164957414,16.51515007019043,49.94464874267578,Terrestre,1.0,Tropical húmeda,17.0
1149241,15_30,2003-4-27,-90.9632728272582,18.6654225369853,54.9900332225914,7.0,41.2574750830565,3.75249169435216,0.0,RENDZINA,0.1533177342065942,rocas_sedimentarias,0.0062151991616897,16.51515007019043,49.94464874267578,Terrestre,1.0,Tropical húmeda,17.0
1149241,5_15,2003-4-27,-90.9632728272582,18.6654225369853,54.9900332225914,7.0,41.2574750830565,3.75249169435216,0.0,RENDZINA,0.1533177342065942,rocas_sedimentarias,0.0018681420349993,16.51515007019043,49.94464874267578,Terrestre,1.0,Tropical húmeda,17.0
1149247,0_5,2004-8-18,-94.73137061660448,17.62820110044246,20.6970023552759,5.53240917524176,58.1096837606497,21.1933138840744,0.0,LUVISOL ORTICO,0.5855366587638855,rocas_sedimentarias,0.00331806065015,15.84479808807373,185.40122985839844,Terrestre,1.0,Tropical húmeda,2.0
1149247,15_30,2004-8-18,-94.73137061660448,17.62820110044246,23.9038968720212,5.28433028967521,63.1909836284206,12.9051194995581,0.0,LUVISOL ORTICO,0.5855366587638855,rocas_sedimentarias,0.0062151991616897,15.84479808807373,185.40122985839844,Terrestre,1.0,Tropical húmeda,2.0
1149247,5_15,2004-8-18,-94.73137061660448,17.62820110044246,21.2877928052367,5.46921716184716,59.8456389431798,18.8665682515835,0.0,LUVISOL ORTICO,0.5855366587638855,rocas_sedimentarias,0.0018681420349993,15.84479808807373,185.40122985839844,Terrestre,1.0,Tropical húmeda,2.0
1149248,0_5,2004-8-22,-94.09296539213908,17.619803345773605,22.6248024116186,5.35869750740754,61.8992816432721,15.4759159451093,0.0,ACRISOL ORTICO,0.2382566398009657,rocas_sedimentarias,0.00331806065015,15.84479808807373,185.40122985839844,Terrestre,1.0,Tropical húmeda,8.0
1149248,15_30,2004-8-22,-94.09296539213908,17.619803345773605,24.3971987185439,5.54759953553915,57.8954630290462,17.7073382524098,0.0,ACRISOL ORTICO,0.2382566398009657,rocas_sedimentarias,0.0062151991616897,15.84479808807373,185.40122985839844,Terrestre,1.0,Tropical húmeda,8.0
1149248,5_15,2004-8-22,-94.09296539213908,17.619803345773605,23.0349760463745,5.40385023236031,60.9161686603729,16.0488552932525,0.0,ACRISOL ORTICO,0.2382566398009657,rocas_sedimentarias,0.0018681420349993,15.84479808807373,185.40122985839844,Terrestre,1.0,Tropical húmeda,8.0
1149258,0_5,1986-7-27,-94.49970398452491,16.496351129599816,5.42071326270041,6.54008962687347,86.6956811356625,7.88360560163714,0.0,CAMBISOL EUTRICO,0.7295031011104584,rocas_metamorficas,0.0,15.39256191253662,151.53407287597656,Terrestre,2.0,Tropical subhúmeda,
1149258,15_30,1986-7-27,-94.49970398452491,16.496351129599816,10.201958440075,5.51827280095036,81.7320357428693,8.06600581705573,0.0,CAMBISOL EUTRICO,0.7295031011104584,rocas_metamorficas,1.191695481835965,15.39256191253662,151.53407287597656,Terrestre,2.0,Tropical subhúmeda,
1149258,5_15,1986-7-27,-94.49970398452491,16.496351129599816,6.00635581059733,6.29736578779292,85.9923671348752,8.00127705452749,0.0,CAMBISOL EUTRICO,0.7295031011104584,rocas_metamorficas,1.6850173011935363,15.39256191253662,151.53407287597656,Terrestre,2.0,Tropical subhúmeda,
1149269,0_5,2004-5-20,-92.6257729406043,16.689565655905323,42.0591247677845,4.69106297708903,27.7431149489859,30.1977602832297,0.0,RENDZINA,8.6483736038208,rocas_sedimentarias,0.028156254813075,16.6757755279541,147.14187622070312,Terrestre,4.0,Templada subhúmeda,2.0
1149269,15_30,2004-5-20,-92.6257729406043,16.689565655905323,59.7373000916837,5.63086385783377,28.6976781210583,11.565021787258,0.0,RENDZINA,8.6483736038208,rocas_sedimentarias,0.0242774884811499,16.6757755279541,147.14187622070312,Terrestre,4.0,Templada subhúmeda,2.0
1149269,5_15,2004-5-20,-92.6257729406043,16.689565655905323,46.5948657995925,4.94564406323967,28.3434441442907,25.0616900561169,0.0,RENDZINA,8.6483736038208,rocas_sedimentarias,0.0068577986751352,16.6757755279541,147.14187622070312,Terrestre,4.0,Templada subhúmeda,2.0
1149271,0_5,2004-10-12,-93.26216400636258,16.277627638067383,5.73447627534118,4.0878836735542,75.8394956019603,18.4260281226985,0.0,LUVISOL CROMICO,0.9755322860211744,rocas_sedimentarias,0.038115180819295,15.645668983459473,116.378173828125,Terrestre,4.0,Templada subhúmeda,8.0
1149271,15_30,2004-10-12,-93.26216400636258,16.277627638067383,15.805143490074,5.09158431456324,59.6763759252805,24.5184805846456,0.0,LUVISOL CROMICO,0.9755322860211744,rocas_sedimentarias,0.0397819776450845,15.645668983459473,116.378173828125,Terrestre,4.0,Templada subhúmeda,8.0
1149271,5_15,2004-10-12,-93.26216400636258,16.277627638067383,8.21119288958684,4.31977355585512,71.6420809184613,20.1467261919518,0.0,LUVISOL CROMICO,0.9755322860211744,rocas_sedimentarias,0.0,15.645668983459473,116.378173828125,Terrestre,4.0,Templada subhúmeda,8.0
1149276,0_5,1985-5-17,-90.69081789502572,16.505073440149364,40.4660194174757,6.76165048543689,30.2184466019418,29.3155339805825,0.0,NITOSOL EUTRICO,0.2040920854994544,rocas_sedimentarias,0.000563939687105,16.85663604736328,50.01129150390625,Terrestre,1.0,Tropical húmeda,
1149276,15_30,1985-5-17,-90.69081789502572,16.505073440149364,42.290691033695,6.80726727584238,25.2005996573387,32.5087093089663,0.0,NITOSOL EUTRICO,0.2040920854994544,rocas_sedimentarias,0.009193438077207,16.85663604736328,50.01129150390625,Terrestre,1.0,Tropical húmeda,
1149276,5_15,1985-5-17,-90.69081789502572,16.505073440149364,40.4745859508852,6.76186464877213,30.1948886350657,29.3305254140491,0.0,NITOSOL EUTRICO,0.2040920854994544,rocas_sedimentarias,0.000279529019965,16.85663604736328,50.01129150390625,Terrestre,1.0,Tropical húmeda,
1149288,0_5,2003-5-30,-88.95566015371024,19.98863411125713,74.6664156874682,6.86388922010402,12.7811770424236,12.5524072701082,0.0,RENDZINA,0.1166015830994137,rocas_sedimentarias,0.0,16.423494338989258,179.60772705078125,Terrestre,2.0,Tropical subhúmeda,17.0
1149288,15_30,2003-5-30,-88.95566015371024,19.98863411125713,65.9882217516437,6.66226346773582,23.0865116588769,10.9252665894794,0.0,RENDZINA,0.1166015830994137,rocas_sedimentarias,8.345553096605126,16.423494338989258,179.60772705078125,Terrestre,2.0,Tropical subhúmeda,17.0
1149288,5_15,2003-5-30,-88.95566015371024,19.98863411125713,72.7748207486022,6.81856525731575,15.0646579131196,12.1605213382782,0.0,RENDZINA,0.1166015830994137,rocas_sedimentarias,2.290257637784809,16.423494338989258,179.60772705078125,Terrestre,2.0,Tropical subhúmeda,17.0
1149298,0_5,2004-6-2,-89.30594887596189,18.940416499953297,38.5743727598566,7.0201164874552,36.2128136200717,25.2128136200717,0.0,GLEYSOL VERTICO,2.76011967658878,rocas_sedimentarias,0.173067435622215,16.932231903076172,175.63909912109375,Terrestre,1.0,Tropical húmeda,2.0
1149298,15_30,2004-6-2,-89.30594887596189,18.940416499953297,60.2202380952381,6.92172619047619,25.389880952381,14.389880952381,0.0,GLEYSOL VERTICO,2.76011967658878,rocas_sedimentarias,0.0,16.932231903076172,175.63909912109375,Terrestre,1.0,Tropical húmeda,2.0
1149298,5_15,2004-6-2,-89.30594887596189,18.940416499953297,43.872311827957,6.99603494623656,33.5638440860215,22.5638440860215,0.0,GLEYSOL VERTICO,2.76011967658878,rocas_sedimentarias,0.0,16.932231903076172,175.63909912109375,Terrestre,1.0,Tropical húmeda,2.0
1149299,0_5,2004-6-15,-89.06320190785519,18.031963640828327,69.7929910783254,5.85912830217828,18.8676135485864,11.3393953730882,0.0,GLEYSOL VERTICO,0.1852661274826607,rocas_sedimentarias,0.032990357175547,16.932231903076172,175.63909912109375,Terrestre,2.0,Tropical subhúmeda,2.0
1149299,15_30,2004-6-15,-89.06320190785519,18.031963640828327,57.9401000330197,6.58414718343992,38.2557760532762,3.80412391370409,0.0,GLEYSOL VERTICO,0.1852661274826607,rocas_sedimentarias,0.0011491128698884,16.932231903076172,175.63909912109375,Terrestre,2.0,Tropical subhúmeda,2.0
1149299,5_15,2004-6-15,-89.06320190785519,18.031963640828327,58.3280458992383,6.45779963220003,35.4068196740306,6.26513442673116,0.0,GLEYSOL VERTICO,0.1852661274826607,rocas_sedimentarias,0.0332556019667133,16.932231903076172,175.63909912109375,Terrestre,2.0,Tropical subhúmeda,2.0
1149311,0_5,2005-7-1,-109.5670807824119,23.10290812623144,18.0,7.24668874172185,69.4668874172185,12.5331125827815,7.0,REGOSOL EUTRICO,5.294101715086527,rocas_sedimentarias,16.09204133715671,16.509084701538086,214.8472137451172,Terrestre,5.0,Árida y semiárida,17.0
1149311,15_30,2005-7-1,-109.5670807824119,23.10290812623144,18.0,7.73100895987534,74.3100895987534,7.68991040124659,7.0,REGOSOL EUTRICO,5.294101715086527,rocas_sedimentarias,16.40254487195128,16.509084701538086,214.8472137451172,Terrestre,5.0,Árida y semiárida,17.0
1149311,5_15,2005-7-1,-109.5670807824119,23.10290812623144,18.0,7.42071484222828,71.2071484222828,10.7928515777172,7.0,REGOSOL EUTRICO,5.294101715086527,rocas_sedimentarias,15.547435106284055,16.509084701538086,214.8472137451172,Terrestre,5.0,Árida y semiárida,17.0
1149321,0_5,2003-8-22,-105.31131841803564,20.46551514866583,4.86233716662939,5.66210997647515,85.2713086646675,9.86635416870312,0.0,LITOSOL,5.682868957519531,rocas_igneas,5.252887307551022,16.817062377929688,155.09246826171875,Terrestre,2.0,Tropical subhúmeda,12.0
1149321,15_30,2003-8-22,-105.31131841803564,20.46551514866583,6.50084773572912,5.98878861630633,82.5093991181383,10.9897531461326,0.0,LITOSOL,5.682868957519531,rocas_igneas,9.248601113284352,16.817062377929688,155.09246826171875,Terrestre,2.0,Tropical subhúmeda,12.0
