elcosp,lower_depth,phaq,precipitation,sand,temperature,upper_depth,silt_plus_clay,soc_tha,landcover_2,landcover_4,landcover_5,landcover_6,landcover_7,landcover_8,landcover_9,landcover_10,landcover_11,landcover_12,landcover_13,landcover_14,landcover_16,landcover_17,ecoregion_2,ecoregion_3,ecoregion_4,ecoregion_5,ecoregion_6,ecoregion_7
0.2,18,8.7,43.62361145,84.0,13.86884212,0,16.0,-1.3411111026280864,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.1,30,8.0,20.71763039,64.0,12.58985233,0,36.0,-0.6799680272417856,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.2,15,9.0,20.71763039,62.0,12.58985233,0,38.0,-7.501391541617461,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,22,7.4,39.32666397,58.0,16.27096748,10,42.0,-30.36582000509269,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0.1,25,9.2,39.32666397,54.0,16.27096748,10,46.0,-82.644336616488,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.9,20,7.5,39.32666397,38.0,16.27096748,0,62.0,10.316893047718876,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.1,18,8.6,83.41119385,68.0,16.08542633,0,32.0,-106.4330659467486,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.1,4,8.6,83.41119385,68.0,16.08542633,0,32.0,-12.275109877805928,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.2,10,8.6,83.41119385,74.0,16.08542633,0,26.0,-50.12010991244504,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2.4,30,7.9,83.41119385,47.0,16.08542633,25,53.0,0.08968152430772366,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.1,20,6.2,83.41119385,78.0,16.08542633,0,22.0,1278.6568772563237,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0.2,13,8.4,83.41119385,75.0,16.08542633,0,25.0,-245.01543036514175,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.0,28,5.5,83.41119385,70.0,16.08542633,5,30.0,-291.0220192263674,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.1,20,8.2,83.41119385,64.0,16.08542633,0,36.0,-133.74078095374367,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.1,28,6.7,49.94464874,64.0,16.51515007,19,36.0,-3.422286219373369,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.1,22,8.3,83.12443542,80.0,16.3982811,0,20.0,-176.34010761321585,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.1,4,6.6,83.41119385,68.0,16.08542633,0,32.0,3495.122988668297,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.0,27,7.8,83.41119385,66.0,16.08542633,0,34.0,-324.53715186486056,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.2,14,9.0,83.41119385,68.0,16.08542633,2,32.0,-41.36258418479294,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.1,17,8.3,179.6077271,76.0,16.42349434,0,24.0,-121.84513928864797,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.0,13,9.0,179.6077271,86.0,16.42349434,0,14.0,-0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.1,10,8.1,88.00628662,76.0,16.90192795,0,24.0,-52.57036360294554,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.1,23,8.5,88.00628662,74.0,16.90192795,10,26.0,-60.08745684860802,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.1,9,8.0,88.00628662,62.0,16.90192795,0,38.0,-30.17604120194752,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.1,18,8.8,179.6077271,84.0,16.42349434,0,16.0,-1.371470100942001,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.1,18,8.4,88.00628662,73.0,16.90192795,0,27.0,-104.1043410033318,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.0,4,4.9,147.1418762,84.0,16.67577553,0,16.0,0.9598086482056363,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.2,10,6.0,147.1418762,74.0,16.67577553,0,26.0,-1.9389460315605191,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.5,27,8.3,147.1418762,78.0,16.67577553,16,22.0,-8.018495139143369,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3.7,13,8.2,147.1418762,81.0,16.67577553,0,19.0,6.877008856670299,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.0,14,7.2,88.00628662,70.0,16.90192795,0,30.0,-39.84921933481214,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.0,17,8.0,88.00628662,56.0,16.90192795,0,44.0,7.056483955997409,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.0,10,6.5,147.1418762,72.0,16.67577553,0,28.0,-148.91812331235903,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0.1,12,8.5,147.1418762,78.0,16.67577553,0,22.0,-60.18954444343781,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,15,7.9,88.00628662,72.0,16.90192795,0,28.0,-55.40824442954298,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,15,9.6,88.00628662,72.0,16.90192795,0,28.0,4.234217614222471,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,16,8.4,147.1418762,78.0,16.67577553,0,22.0,-106.89061867460016,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.0,21,7.9,88.00628662,68.0,16.90192795,0,32.0,-99.79014203192665,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.1,3,7.0,88.00628662,74.0,16.90192795,0,26.0,-23.70361410538263,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.1,26,8.6,147.1418762,50.0,16.67577553,14,50.0,-133.98976843827853,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.0,12,8.0,147.1418762,86.0,16.67577553,0,14.0,-134.33271334682743,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.1,16,8.4,179.6077271,68.0,16.42349434,8,32.0,-24.6223765064365,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.0,17,7.6,150.5167542,70.0,16.92475128,0,30.0,-7.947435171996389,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.0,13,6.6,214.8472137,76.0,16.5090847,5,24.0,-120.44421989636767,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0.0,16,4.4,175.6390991,56.0,16.9322319,0,44.0,-8.688067337606723,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.1,9,8.0,211.8241882,81.0,16.66122246,0,19.0,10.366358757007236,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.2,20,9.3,214.8472137,48.0,16.5090847,0,52.0,-94.85253531733542,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,22,7.0,211.8241882,66.0,16.66122246,0,34.0,-144.63363285311627,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.7,25,7.7,214.8472137,72.0,16.5090847,0,28.0,3.7319174026237336,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.1,13,6.2,211.8241882,56.0,16.66122246,0,44.0,2552.468714459257,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.2,10,5.1,175.6390991,42.0,16.9322319,0,58.0,-69.83244660260097,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0,21,6.4,214.8472137,48.0,16.5090847,0,52.0,-194.94979313965507,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.1,10,8.4,142.0421143,74.0,15.95401573,0,26.0,-73.63583343293861,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.1,15,9.3,142.0421143,64.0,15.95401573,0,36.0,1.0634044271805712,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.0,30,6.2,165.5812531,74.0,16.67821503,15,26.0,1.8640944947399423,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.4,20,8.0,142.0421143,60.0,15.95401573,0,40.0,168.46098001285094,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,8,8.5,165.5812531,70.0,16.67821503,0,30.0,-119.37017590385838,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.1,29,8.4,142.0421143,72.0,15.95401573,5,28.0,-0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.0,23,8.0,142.0421143,66.0,15.95401573,6,34.0,-60.18679461001504,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.1,28,8.7,142.0421143,68.0,15.95401573,15,32.0,-21.03191222161761,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2.2,20,8.0,142.0421143,70.0,15.95401573,0,30.0,-0.7567433448244382,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2,14,4.1,165.5812531,76.0,16.67821503,0,24.0,7.699582294875862,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0.0,20,6.7,145.8343353,76.0,16.0439949,0,24.0,-290.0257624279204,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.0,18,5.1,145.8343353,64.0,16.0439949,0,36.0,-198.4831302872704,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,17,8.6,142.0421143,64.0,15.95401573,0,36.0,-236.75358801794636,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,25,5.1,145.8343353,75.0,16.0439949,6,25.0,-188.31253123179815,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.1,8,5.7,165.5812531,40.0,16.67821503,0,60.0,-20.29559395913388,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2.3,20,7.9,165.5812531,70.0,16.67821503,0,30.0,-64.9730520633662,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.0,7,5.5,142.0421143,70.0,15.95401573,0,30.0,234.48527534852028,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.2,22,9.5,138.5572357,82.0,16.13277245,10,18.0,-37.17141658395585,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,30,4.9,155.0924683,66.0,16.81706238,16,34.0,-144.9830814110941,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.1,27,9.7,166.0456238,54.0,16.05256844,0,46.0,-74.7144057336381,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.0,24,5.1,185.4012299,82.0,15.84479809,11,18.0,8.220420198099582,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.1,7,8.6,166.0456238,76.0,16.05256844,0,24.0,-22.45121605660914,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.0,21,5.8,166.0456238,72.0,16.05256844,10,28.0,-174.96605266158488,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.1,10,8.2,185.4012299,74.0,15.84479809,0,26.0,-40.57173318436614,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,20,8.4,185.4012299,74.0,15.84479809,10,26.0,-35.28677959989446,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.6,5,4.5,166.0456238,64.0,16.05256844,0,36.0,1884.2438654144921,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.0,15,5.5,155.0924683,76.0,16.81706238,0,24.0,16.78628816451981,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.2,11,8.5,166.0456238,60.0,16.05256844,0,40.0,3.65165898750232,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.0,16,8.4,166.0456238,74.0,16.05256844,0,26.0,-80.63158795889474,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.1,23,8.6,166.0456238,70.0,16.05256844,0,30.0,-48.83318413448935,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.0,27,5.8,155.0924683,84.0,16.81706238,7,16.0,-105.67528411779183,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.3,5,7.8,166.0456238,70.0,16.05256844,0,30.0,-63.57292113484027,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.5,26,8.3,155.0924683,61.0,16.81706238,0,39.0,16.056972302237916,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2,30,8.7,166.0456238,73.0,16.05256844,0,27.0,-145.81518832298488,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2,26,7.0,155.0924683,78.0,16.81706238,13,22.0,-67.82499317489375,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.1,28,8.4,185.4012299,74.0,15.84479809,0,26.0,-117.6390331443245,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.2,25,8.3,166.0456238,67.0,16.05256844,0,33.0,-33.245076312100935,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.4,15,9.1,166.0456238,48.0,16.05256844,0,52.0,-40.681859231167486,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.2,18,8.1,155.0924683,72.0,16.81706238,0,28.0,-294.2145157035728,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,28,8.0,155.0924683,76.0,16.81706238,0,24.0,-423.72117021148404,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2,12,8.0,155.0924683,72.0,16.81706238,0,28.0,-61.065688650088056,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2,10,4.9,144.7816925,66.0,16.06739998,0,34.0,11.31537379386192,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.0,4,6.3,114.8077774,76.0,15.7622776,0,24.0,-44.60901056524449,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.6,18,7.1,144.7816925,86.0,16.06739998,0,14.0,-41.99667886598578,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,5,8.5,144.7816925,66.0,16.06739998,0,34.0,1.2107085981548507,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.5,20,7.8,113.9457397,46.0,15.17655277,0,54.0,-4.221993862832997,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.1,15,9.3,66.47177124,70.0,14.13183308,0,30.0,-33.90448898705439,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.0,29,6.5,113.9457397,77.0,15.17655277,18,23.0,-82.71996928343371,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.1,14,5.6,116.3781738,71.0,15.64566898,0,29.0,-54.929216050224625,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
0.0,20,6.7,113.9457397,86.0,15.17655277,0,14.0,-52.0678285335638,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2,19,4.9,113.9457397,69.0,15.17655277,0,31.0,24.866441507476488,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.1,14,8.9,22.05642509,86.0,13.04871178,0,14.0,-80.97591785060976,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2,25,8.6,43.62361145,78.0,13.86884212,9,22.0,-50.724959320689784,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.1,20,8.8,22.05642509,77.0,13.04871178,9,23.0,-19.861966855532764,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.0,25,6.2,22.05642509,69.0,13.04871178,12,31.0,-118.34581472541099,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.1,16,5.7,83.12443542,72.0,16.3982811,0,28.0,-99.77624476000503,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.0,30,5.9,83.12443542,80.0,16.3982811,0,20.0,-298.4506671880291,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.0,15,6.3,83.12443542,80.0,16.3982811,0,20.0,-107.11761589336547,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.0,22,6.8,88.00628662,74.0,16.90192795,0,26.0,-135.33142808443904,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.1,11,6.5,88.00628662,70.0,16.90192795,0,30.0,-66.79285683302585,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.0,25,5.6,179.6077271,55.0,16.42349434,0,45.0,9181.596307629434,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.1,12,8.7,147.1418762,82.0,16.67577553,0,18.0,-67.46746345423594,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1.2,9,8.1,150.5167542,41.0,16.92475128,0,59.0,-21.095275474938326,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.0,30,6.6,150.5167542,63.0,16.92475128,13,37.0,-31.566211254036567,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,25,7.9,211.8241882,81.0,16.66122246,0,19.0,-157.4147409302272,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.0,25,6.6,214.8472137,65.0,16.5090847,0,35.0,-165.52257827277512,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.0,22,7.7,214.8472137,83.0,16.5090847,0,17.0,-99.39115444168411,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.1,10,8.0,214.8472137,71.0,16.5090847,0,29.0,-107.98346514484199,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.1,15,6.9,145.8343353,78.0,16.0439949,0,22.0,-120.14416623666816,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.1,14,5.9,145.8343353,50.0,16.0439949,3,50.0,-60.96002253390033,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.0,20,5.2,165.5812531,75.0,16.67821503,15,25.0,-2.4672641743567523,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.3,22,5.4,145.8343353,71.0,16.0439949,0,29.0,19.982395666907074,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.0,10,6.6,155.0924683,82.0,16.81706238,0,18.0,-103.71937351096332,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,18,5.5,155.0924683,62.0,16.81706238,0,38.0,9551.078168063625,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.1,24,7.9,155.0924683,64.0,16.81706238,0,36.0,-240.68699292494745,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,8,5.0,166.0456238,81.0,16.05256844,0,19.0,-114.79154258750535,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.0,9,5.5,155.0924683,82.0,16.81706238,0,18.0,115.14272430579472,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.1,25,5.4,155.0924683,72.0,16.81706238,0,28.0,-193.1922609132523,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.0,12,9.0,114.8077774,30.0,15.7622776,0,70.0,-8.003395617227916,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.1,17,8.8,96.69832611,74.0,15.45202351,0,26.0,-67.95194685581689,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,28,8.6,96.69832611,78.0,15.45202351,17,22.0,-43.96890678905798,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.9,20,8.7,66.47177124,72.0,14.13183308,9,28.0,-16.853272484774312,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.1,14,9.3,66.47177124,61.0,14.13183308,0,39.0,-75.7833311353399,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.8,15,8.9,116.3781738,64.0,15.64566898,0,36.0,-27.18162116007603,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
7.0,30,8.4,116.3781738,74.0,15.64566898,10,26.0,-49.0390344396044,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.0,28,5.3,113.9457397,61.0,15.17655277,0,39.0,32.928516825469316,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.0,8,5.5,113.9457397,67.0,15.17655277,0,33.0,2214.386542130315,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.9,25,8.9,116.3781738,52.0,15.64566898,15,48.0,0.5518504154189694,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2.3,30,8.7,116.3781738,68.0,15.64566898,25,32.0,0.2759252077094847,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.0,16,7.0,113.9457397,79.0,15.17655277,0,21.0,-148.13301107498586,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.1,16,8.5,116.3781738,70.0,15.64566898,0,30.0,-25.706811691681168,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.2,14,8.4,116.3781738,82.0,15.64566898,0,18.0,718.5132323866038,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,7,5.8,96.69832611,72.0,15.45202351,0,28.0,-12.149331276933461,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.3,19,7.9,113.9457397,88.0,15.17655277,0,12.0,274.7702454115041,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.0,17,6.8,116.3781738,80.0,15.64566898,5,20.0,-61.93137673361379,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.0,12,5.8,116.3781738,82.0,15.64566898,0,18.0,-35.946772177222705,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.1,15,8.4,116.3781738,72.0,15.64566898,0,28.0,-83.57050650980179,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
0.1,8,5.6,113.9457397,39.0,15.17655277,0,61.0,-36.74252820600319,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.0,11,6.5,66.47177124,68.0,14.13183308,0,32.0,-146.70385488081664,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.0,14,7.1,96.69832611,70.0,15.45202351,0,30.0,-51.381910300078005,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,7,8.0,96.69832611,68.0,15.45202351,0,32.0,15.354234700595779,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.1,15,8.7,96.69832611,64.0,15.45202351,0,36.0,-121.26301473584874,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,20,8.0,96.69832611,78.0,15.45202351,0,22.0,-315.4237102704517,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2,11,8.7,66.47177124,40.0,14.13183308,0,60.0,-5.149422356529543,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.1,10,7.6,43.62361145,74.0,13.86884212,0,26.0,-14.92698994799411,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,16,6.4,43.62361145,54.0,13.86884212,9,46.0,-63.52765739244818,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2,12,7.4,43.62361145,68.0,13.86884212,3,32.0,-107.96531224636537,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,19,5.6,85.93345642,72.0,14.86365414,0,28.0,-217.3238030117394,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.1,25,9.0,43.62361145,38.0,13.86884212,12,62.0,1.7272350303930384,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.2,19,8.8,22.05642509,80.0,13.04871178,0,20.0,-153.56063976100887,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.5,10,8.6,85.93345642,66.0,14.86365414,0,34.0,-35.947976716131436,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.0,14,4.8,85.93345642,60.0,14.86365414,0,40.0,-236.35368398518872,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0.0,10,7.3,43.62361145,70.0,13.86884212,0,30.0,-19.79050290210911,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.2,10,8.0,43.62361145,62.0,13.86884212,0,38.0,-45.07099468662777,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.1,12,8.3,22.05642509,82.0,13.04871178,0,18.0,-111.93630798546265,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,23,8.3,22.05642509,80.0,13.04871178,9,20.0,-23.06704622582179,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0.0,27,8.5,43.62361145,86.0,13.86884212,14,14.0,-0.5979982661023193,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.1,24,8.2,43.62361145,60.0,13.86884212,0,40.0,-403.38269460884976,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
