bedrock,date,ecoregion,elcosp,geometry,landcover,latitude,longitude,lower_depth,orgc,phaq,precipitation,sand,slopemean,soil_type,tceq,temperature,upper_depth,rock_fragments,organic_matter,bulk_density,silt_plus_clay,depth_fraction,sic_tha
rocas_igneas,11/18/2003,5,0.0,POINT (-100.10971 20.117985),12.0,20.117985,-100.10971,21,8.0,5.4,22.05642509,32.0,2.9955945014953613,CAMBISOL CROMICO,0.0,13.04871178,11,2.7648152015329974,13.792,0.7924800000000002,68.0,10,6.164555139927132
rocas_igneas,8/12/2003,2,0.3,POINT (-105.0756 21.641115),10.0,21.641115,-105.0756,8,27.0,5.7,155.0924683,24.0,2.902891826629639,ACRISOL HUMICO,0.0,16.81706238,0,6.803423229335362,46.548,-1.1728799999999997,76.0,8,-23.610614607959853
rocas_igneas,8/5/2003,2,0.0,POINT (-104.10059 21.63728),7.0,21.63728,-104.10059,28,5.0,5.3,155.0924683,48.0,3.160146474838257,LUVISOL FERRICO,0.0,16.81706238,14,9.075957452732398,8.62,1.1028000000000002,52.0,14,7.018972388478872
rocas_igneas,9/13/2002,4,0.1,POINT (-103.22573 20.317926),10.0,20.317926,-103.22573,21,33.0,5.4,163.5917969,36.0,10.28933715820193,LITOSOL,0.0,16.4811573,0,20.0668531359021,56.891999999999996,-1.7935199999999996,64.0,21,-99.3496564116419
rocas_igneas,6/28/2005,2,0.1,POINT (-102.658745 18.20648),9.0,18.20648,-102.658745,25,16.0,7.0,214.8472137,47.0,7.1137940883636475,LUVISOL CROMICO,0.0,16.5090847,0,10.123497372639136,27.584,-0.03503999999999974,53.0,25,-1.2597090608250805
rocas_igneas,11/1/2002,4,0.0,POINT (-102.80651 21.582663),7.0,21.582663,-102.80651,28,6.0,6.2,43.62361145,40.0,3.0574615001678467,FEOZEM HAPLICO,0.0,13.86884212,15,10.731201921282,10.344,0.9993600000000001,60.0,13,6.9585099517399165
rocas_igneas,11/19/2003,5,0.1,POINT (-100.72534 20.127874),2.0,20.127874,-100.72534,18,15.0,6.2,22.05642509,28.0,0.9596293777482122,VERTISOL PELICO,0.0,13.04871178,0,3.08623357831372,25.86,0.06840000000000024,72.0,18,1.789803438275708
rocas_igneas,11/26/2002,4,0.1,POINT (-102.67168 19.79016),2.0,19.79016,-102.67168,19,21.0,6.4,43.62361145,32.0,3.727969467639923,LUVISOL CROMICO,0.0,13.86884212,0,2.356037097346752,36.204,-0.5522399999999998,68.0,19,-21.515237927271126
rocas_igneas,9/15/2002,2,0.1,POINT (-103.231064 20.705976),14.0,20.705976,-103.231064,25,16.0,6.7,163.5917969,36.0,10.580055236816406,LITOSOL,0.0,16.4811573,3,14.491764545793574,27.584,-0.03503999999999974,64.0,22,-1.0546654167510106
rocas_igneas,8/14/2003,3,0.2,POINT (-105.01992 21.46268),10.0,21.46268,-105.01992,25,30.0,5.7,155.0924683,32.0,9.91986904144287,ANDOSOL HUMICO,0.0,16.81706238,10,19.415115673567698,51.72,-1.4831999999999996,68.0,15,-53.78557519483396
rocas_igneas,11/25/2003,5,0.1,POINT (-101.68467 20.125563),7.0,20.125563,-101.68467,18,20.0,6.1,22.05642509,24.0,1.125860830148061,VERTISOL PELICO,0.0,13.04871178,0,4.006311110838279,34.48,-0.4487999999999994,76.0,18,-15.509508326444063
rocas_igneas,10/17/2002,5,0.2,POINT (-101.72744 29.328814),7.0,29.328814,-101.72744,27,7.0,7.8,96.69832611,24.0,0.8567377074987536,XEROSOL CALCICO,350.0,15.45202351,0,10.483580333132526,12.068,0.8959200000000002,76.0,27,15.157715083800648
rocas_igneas,11/1/2002,5,0.1,POINT (-103.097496 21.49427),10.0,21.49427,-103.097496,22,12.0,8.2,43.62361145,42.0,0.9696309566497803,CAMBISOL CALCICO (calcarico),50.0,13.86884212,6,9.759584188416696,20.688,0.37872000000000017,58.0,16,6.561763253023266
rocas_igneas,8/27/2003,2,0.4,POINT (-104.68291 21.036),10.0,21.036,-104.68291,13,27.0,6.6,155.0924683,22.0,4.182791590690613,REGOSOL EUTRICO,0.0,16.81706238,0,9.196735180346012,46.548,-1.1728799999999997,78.0,13,-37.38196796782819
rocas_igneas,9/16/2002,2,0.5,POINT (-104.286606 19.762148),9.0,19.762148,-104.286606,15,9.0,7.8,163.5917969,26.0,0.7397570610046387,FEOZEM HAPLICO,20.0,16.4811573,0,0.9210943041798748,15.516,0.6890400000000001,74.0,15,9.216359439387467
rocas_igneas,5/27/2003,4,0.1,POINT (-101.53667 18.060917),4.0,18.060917,-101.53667,30,14.0,6.8,179.6077271,34.0,1.12681695073843,CAMBISOL CROMICO,0.0,16.42349434,0,5.663408159906873,24.136,0.17184000000000021,66.0,30,6.808535975556682
rocas_igneas,8/28/2004,2,0.2,POINT (-98.75149 23.002087),5.0,23.002087,-98.75149,19,37.0,8.4,185.4012299,20.0,0.758908542894548,REGOSOL CALCARICO,228.0,15.84479809,0,1.1507650260572078,63.788,-2.2072799999999995,80.0,19,-153.3861213794189
rocas_igneas,12/5/2003,5,0.1,POINT (-100.90472 19.76889),2.0,19.76889,-100.90472,30,25.0,5.4,11.58660698,30.0,5.122230529785156,VERTISOL PELICO,0.0,12.89338875,0,4.379575458411017,43.1,-0.9659999999999997,70.0,30,-69.2769975803812
rocas_igneas,5/22/2004,1,0.1,POINT (-92.34448 14.971684),8.0,14.971684,-92.34448,20,14.0,5.8,147.1418762,21.0,1.0628031112930991,ACRISOL ORTICO,0.0,16.67577553,0,0.00143540749129965,24.136,0.17184000000000021,79.0,20,4.8114509350814805
rocas_igneas,6/21/2005,4,0.1,POINT (-103.091675 18.826054),4.0,18.826054,-103.091675,11,27.0,6.4,214.8472137,26.0,15.63410472869873,ACRISOL ORTICO,0.0,16.5090847,0,6.529952292130375,46.548,-1.1728799999999997,74.0,11,-32.55985741801501
rocas_igneas,10/18/2003,3,0.0,POINT (-104.89654 20.289938),12.0,20.289938,-104.89654,28,2.0,5.4,113.9457397,27.0,10.031467437749921,REGOSOL EUTRICO,0.0,15.17655277,7,8.9573311107708,3.448,1.4131200000000002,73.0,21,5.403477082951398
rocas_igneas,10/8/2003,4,0.1,POINT (-104.521614 20.773752),10.0,20.773752,-104.521614,16,21.0,5.6,113.9457397,30.0,1.9746147632598876,REGOSOL EUTRICO,0.0,15.17655277,0,4.589181720107064,36.204,-0.5522399999999998,70.0,16,-17.70372921639439
rocas_igneas,11/11/2003,2,0.6,POINT (-98.06351 22.714062),10.0,22.714062,-98.06351,12,64.0,6.1,22.05642509,24.0,0.2427731433811663,VERTISOL PELICO,0.0,13.04871178,0,3.282206325701997,110.336,-5.000159999999999,76.0,12,-371.408212391791
rocas_igneas,11/20/2003,5,0.0,POINT (-100.79077 20.282793),10.0,20.282793,-100.79077,30,7.0,6.5,22.05642509,28.0,0.19090089128438642,VERTISOL PELICO,0.0,13.04871178,0,0.2266574290216716,12.068,0.8959200000000002,72.0,30,18.771675946000094
rocas_igneas,11/24/2003,4,0.1,POINT (-101.44029 20.021889),10.0,20.021889,-101.44029,10,36.0,5.3,22.05642509,22.0,1.4744148254394531,VERTISOL CROMICO,0.0,13.04871178,0,3.703180235537403,62.064,-2.10384,78.0,10,-72.93351646557612
rocas_igneas,8/15/2003,4,0.2,POINT (-104.78417 21.571907),10.0,21.571907,-104.78417,5,12.0,4.6,155.0924683,30.0,1.6504846413930256,LUVISOL CROMICO,0.0,16.81706238,0,6.562531545611105,20.688,0.37872000000000017,70.0,5,2.1231982831827705
rocas_igneas,9/18/2003,2,0.1,POINT (-101.85196 19.240765),10.0,19.240765,-101.85196,20,15.0,6.1,135.7568512,26.0,2.988455653190613,VERTISOL PELICO,0.0,15.96284294,0,8.011469084923352,25.86,0.06840000000000024,74.0,20,1.8876046543773795
rocas_igneas,10/13/2003,2,0.3,POINT (-99.1584 18.685986),9.0,18.685986,-99.1584,25,31.0,6.6,113.9457397,24.0,0.9436677042175742,VERTISOL PELICO,0.0,15.17655277,0,0.04156653687047455,53.444,-1.58664,76.0,25,-122.91348787420338
rocas_igneas,11/22/2002,2,0.1,POINT (-102.07055 19.232742),9.0,19.232742,-102.07055,26,13.0,6.4,43.62361145,28.0,2.0948816935221353,FEOZEM HAPLICO,0.0,13.86884212,10,15.378966787064368,22.412,0.2752800000000002,72.0,16,4.845251428754242
rocas_igneas,11/25/2003,5,0.0,POINT (-101.7375 20.059467),10.0,20.059467,-101.7375,17,17.0,5.8,22.05642509,26.0,1.6508193413416545,VERTISOL PELICO,0.0,13.04871178,0,6.21863656440674,29.308,-0.13847999999999971,74.0,17,-3.753197687274108
rocas_igneas,6/26/2005,2,0.1,POINT (-97.816666 23.249466),17.0,23.249466,-97.816666,27,12.0,6.3,214.8472137,27.0,0.9008456607433882,VERTISOL PELICO,0.0,16.5090847,0,7.0604457342458105,20.688,0.37872000000000017,73.0,27,11.404174029254566
rocas_igneas,11/26/2002,4,0.0,POINT (-102.67168 19.79016),2.0,19.79016,-102.67168,30,7.0,6.4,43.62361145,30.0,3.727969467639923,LUVISOL CROMICO,0.0,13.86884212,19,2.356037097346752,12.068,0.8959200000000002,70.0,11,6.736050801768375
rocas_igneas,9/7/2002,2,0.1,POINT (-103.7303 20.879847),10.0,20.879847,-103.7303,17,11.0,6.5,163.5917969,32.0,3.4109566211695896,LUVISOL VERTICO,0.0,16.4811573,0,16.226972002197627,18.964,0.48216000000000014,68.0,17,7.553304594551616
rocas_igneas,8/27/2003,2,0.1,POINT (-104.68291 21.036),10.0,21.036,-104.68291,27,17.0,6.4,155.0924683,16.0,4.182791590690613,REGOSOL EUTRICO,0.0,16.81706238,13,9.196735180346012,29.308,-0.13847999999999971,84.0,14,-2.992715794709707
rocas_igneas,11/24/2003,4,0.1,POINT (-101.44029 20.021889),10.0,20.021889,-101.44029,26,19.0,5.2,22.05642509,20.0,1.4744148254394531,VERTISOL CROMICO,0.0,13.04871178,10,3.703180235537403,32.756,-0.3453599999999999,80.0,16,-10.110149180851858
rocas_igneas,11/26/2003,5,0.3,POINT (-101.53773 20.189577),10.0,20.189577,-101.53773,18,15.0,4.4,22.05642509,24.0,5.384278297423361,VERTISOL CROMICO,0.0,13.04871178,0,3.6502281507167567,25.86,0.06840000000000024,76.0,18,1.7793875865125686
rocas_igneas,8/15/2003,4,0.0,POINT (-104.78417 21.571907),10.0,21.571907,-104.78417,29,10.0,4.9,155.0924683,24.0,1.6504846413930256,LUVISOL CROMICO,0.0,16.81706238,5,6.562531545611105,17.24,0.5856000000000003,76.0,24,13.132075566453642
rocas_igneas,9/13/2002,4,0.0,POINT (-103.22573 20.317926),10.0,20.317926,-103.22573,29,16.0,5.6,163.5917969,24.0,10.28933715820193,LITOSOL,0.0,16.4811573,21,20.0668531359021,27.584,-0.03503999999999974,76.0,8,-0.3585097556631001
rocas_igneas,8/25/2003,4,0.0,POINT (-104.94313 21.282331),10.0,21.282331,-104.94313,16,3.0,5.4,155.0924683,12.0,2.05467483997345,ACRISOL HUMICO,0.0,16.81706238,0,7.579375717281858,5.172,1.3096800000000002,88.0,16,5.809989274108336
rocas_igneas,5/20/2005,2,1.2,POINT (-100.56268 17.16403),14.0,17.16403,-100.56268,25,53.0,6.5,88.00628662,16.0,2.0248682498931885,FEOZEM HAPLICO,0.0,16.90192795,0,7.7672932463918,91.372,-3.8623199999999995,84.0,25,-472.00770203188966
rocas_igneas,8/25/2003,4,0.0,POINT (-104.94313 21.282331),10.0,21.282331,-104.94313,28,3.0,5.3,155.0924683,14.0,2.05467483997345,ACRISOL HUMICO,0.0,16.81706238,16,7.579375717281858,5.172,1.3096800000000002,86.0,12,4.357491955581251
rocas_metamorficas,8/6/2003,5,0.1,POINT (-111.515 30.903263),7.0,30.903263,-111.515,18,1.0,7.8,155.0924683,88.0,3.747915744781494,LITOSOL,82.0,16.81706238,0,27.627750853665546,1.724,1.5165600000000001,12.0,18,1.97562344697657
rocas_metamorficas,7/16/2004,5,0.4,POINT (-112.68725 29.930841),17.0,29.930841,-112.68725,6,1.0,8.6,165.5812531,80.0,0.4221514999866486,SOLONCHAK ORTICO,48.0,16.67821503,0,19.30985195241275,1.724,1.5165600000000001,20.0,6,0.7342287055382936
rocas_metamorficas,9/16/2004,4,0.0,POINT (-115.56513 30.97585),7.0,30.97585,-115.56513,9,13.0,6.9,144.7816925,90.0,6.893306636810303,CAMBISOL EUTRICO,0.0,16.06739998,0,24.945782052648482,22.412,0.2752800000000002,10.0,9,2.417328238635992
rocas_metamorficas,9/14/2004,4,0.0,POINT (-115.57854 30.988546),7.0,30.988546,-115.57854,20,1.0,6.5,144.7816925,86.0,9.831446647644043,LITOSOL,0.0,16.06739998,0,25.632745316415026,1.724,1.5165600000000001,14.0,20,2.255648075258753
rocas_metamorficas,10/26/2004,2,0.0,POINT (-96.68108 15.728662),17.0,15.728662,-96.68108,8,2.0,6.8,116.3781738,83.0,0.3557833656668663,CAMBISOL EUTRICO,0.0,15.64566898,0,0.00039733472195535,3.448,1.4131200000000002,17.0,8,2.2609830162937237
rocas_metamorficas,3/18/2005,5,0.1,POINT (-111.011566 27.977367),10.0,27.977367,-111.011566,25,7.0,6.4,39.32666397,67.0,0.6246139605840048,XEROSOL HAPLICO,0.0,16.27096748,15,13.78295294548948,12.068,0.8959200000000002,33.0,10,5.407050375795396
rocas_metamorficas,3/24/2004,2,0.0,POINT (-94.36 16.49669),9.0,16.49669,-94.36,20,1.0,6.5,20.65655136,90.0,0.3080898315128353,CAMBISOL EUTRICO,0.0,15.65491676,0,1.7366373878313353,1.724,1.5165600000000001,10.0,20,2.9804457040622108
rocas_metamorficas,5/24/2004,1,0.1,POINT (-92.72698 15.151389),2.0,15.151389,-92.72698,25,0.0,6.3,147.1418762,66.0,0.15369949571410277,SOLONCHAK GLEYICO,0.0,16.67577553,7,0.00143540749129965,0.0,1.62,34.0,18,0.0
rocas_metamorficas,7/16/2004,5,0.4,POINT (-112.68725 29.930841),17.0,29.930841,-112.68725,25,2.0,8.3,165.5812531,78.0,0.4221514999866486,SOLONCHAK ORTICO,45.0,16.67821503,6,19.30985195241275,3.448,1.4131200000000002,22.0,19,4.332944756342247
rocas_metamorficas,8/10/2005,2,0.1,POINT (-109.50491 28.939499),7.0,28.939499,-109.50491,15,4.0,7.2,166.0456238,86.0,8.921555836995443,FEOZEM HAPLICO,27.0,16.05256844,0,31.159495776957584,6.896,1.2062400000000002,14.0,15,4.982290188840162
rocas_metamorficas,9/22/2003,4,0.1,POINT (-96.45373 16.193207),2.0,16.193207,-96.45373,25,38.0,4.5,135.7568512,73.0,9.084383010864258,ACRISOL HUMICO,0.0,15.96284294,0,6.456833559312125,65.512,-2.31072,27.0,25,-205.34446227993493
rocas_metamorficas,10/26/2004,2,0.0,POINT (-96.861786 15.766428),17.0,15.766428,-96.861786,19,1.0,5.0,116.3781738,87.0,0.9892090547864683,CAMBISOL EUTRICO,0.0,15.64566898,0,3.4849882713004754,1.724,1.5165600000000001,13.0,19,2.7810453175582546
rocas_metamorficas,3/18/2005,5,0.1,POINT (-111.011566 27.977367),10.0,27.977367,-111.011566,15,7.0,6.5,39.32666397,63.0,0.6246139605840048,XEROSOL HAPLICO,0.0,16.27096748,0,13.78295294548948,12.068,0.8959200000000002,37.0,15,8.110575563693093
rocas_metamorficas,3/24/2004,2,0.0,POINT (-94.42574 16.533064),9.0,16.533064,-94.42574,24,3.0,5.6,20.65655136,80.0,0.2770712163299322,REGOSOL EUTRICO,0.0,15.65491676,0,5.18372680949183,5.172,1.3096800000000002,20.0,24,8.940886320394421
rocas_metamorficas,11/12/2004,7,0.1,POINT (-93.805534 15.933933),17.0,15.933933,-93.805534,15,10.0,5.9,85.93345642,84.0,0.15369949571410277,REGOSOL EUTRICO,0.0,14.86365414,0,0.00143540749129965,17.24,0.5856000000000003,16.0,15,8.78387391380597
rocas_metamorficas,6/20/2003,5,0.1,POINT (-110.449776 29.315535),7.0,29.315535,-110.449776,22,4.0,7.0,211.8241882,66.0,0.4262290894985199,XEROSOL CALCICO,0.0,16.66122246,0,14.625514074267997,6.896,1.2062400000000002,34.0,22,9.062426551468839
rocas_metamorficas,7/6/2004,2,0.1,POINT (-95.87078 16.161106),2.0,16.161106,-95.87078,8,13.0,5.7,165.5812531,40.0,5.835828781126851,ACRISOL HUMICO,0.0,16.67821503,0,8.089143487167563,22.412,0.2752800000000002,60.0,8,2.631326940408663
rocas_metamorficas,8/19/2003,4,0.0,POINT (-105.15196 20.364368),12.0,20.364368,-105.15196,15,16.0,5.5,155.0924683,76.0,7.366326332098049,REGOSOL DISTRICO,0.0,16.81706238,0,20.960863970367125,27.584,-0.03503999999999974,24.0,15,-0.6646875183547958
rocas_metamorficas,8/4/2003,5,0.2,POINT (-111.01303 30.609114),6.0,30.609114,-111.01303,18,7.0,8.1,155.0924683,72.0,1.9319375157356262,CASTAÑOSEM  HAPLICO,35.0,16.81706238,0,27.062994898174434,12.068,0.8959200000000002,28.0,18,8.233560922964276
rocas_metamorficas,10/22/2004,5,0.2,POINT (-99.85785 24.134995),7.0,24.134995,-99.85785,14,29.0,8.4,116.3781738,82.0,1.898942470550537,FEOZEM CALCARICO,384.0,15.64566898,0,13.826412025154866,49.996,-1.37976,18.0,14,-48.27294111613398
rocas_metamorficas,3/17/2005,5,0.6,POINT (-110.86694 27.937773),7.0,27.937773,-110.86694,15,10.0,4.8,39.32666397,75.0,2.5640405416488647,LITOSOL,0.0,16.27096748,0,29.1691678793296,17.24,0.5856000000000003,25.0,15,6.221780293479692
rocas_metamorficas,5/27/2004,1,0.1,POINT (-92.92487 15.375747),10.0,15.375747,-92.92487,22,14.0,5.9,147.1418762,48.0,0.15369949571410277,FLUVISOL EUTRICO,0.0,16.67577553,0,0.00143540749129965,24.136,0.17184000000000021,52.0,22,5.292596028589629
rocas_metamorficas,6/12/2001,4,0.1,POINT (-110.948906 31.120768),10.0,31.120768,-110.948906,20,6.0,5.5,150.5167542,72.0,2.6796462535858154,REGOSOL EUTRICO,0.0,16.92475128,0,16.992705178323707,10.344,0.9993600000000001,28.0,20,9.954500418358851
rocas_metamorficas,8/5/2001,5,0.0,POINT (-112.090836 30.754381),7.0,30.754381,-112.090836,28,0.0,8.8,109.4155121,86.0,0.8398703122250387,XEROSOL HAPLICO,13.0,16.04876137,19,9.445789304623265,0.0,1.62,14.0,9,0.0
rocas_metamorficas,11/8/2004,1,0.3,POINT (-93.15371 15.811032),9.0,15.811032,-93.15371,10,21.0,5.5,85.93345642,58.0,2.9091718196868896,LITOSOL,0.0,14.86365414,0,13.528216351355415,36.204,-0.5522399999999998,42.0,10,-10.028167338446769
rocas_metamorficas,3/25/2004,2,0.1,POINT (-94.68545 16.607594),9.0,16.607594,-94.68545,7,10.0,5.4,20.65655136,60.0,0.6836324810981751,REGOSOL EUTRICO,0.0,15.65491676,0,7.084967698139165,17.24,0.5856000000000003,40.0,7,3.8087730041178824
rocas_metamorficas,8/5/2003,5,0.1,POINT (-111.22582 30.801603),10.0,30.801603,-111.22582,22,2.0,8.6,155.0924683,71.0,0.8804304538663255,XEROSOL HAPLICO,14.0,16.81706238,0,23.94341331649992,3.448,1.4131200000000002,29.0,22,4.728991686064257
rocas_metamorficas,10/20/2004,3,0.1,POINT (-96.4496 15.961556),8.0,15.961556,-96.4496,25,40.0,4.6,116.3781738,56.0,2.053311824798584,FEOZEM HAPLICO,0.0,15.64566898,0,0.0124744744971395,68.96,-2.517599999999999,44.0,25,-251.7285942630059
rocas_metamorficas,11/21/2003,4,0.0,POINT (-101.06082 20.892828),5.0,20.892828,-101.06082,6,29.0,4.9,22.05642509,66.0,2.9642205238342285,FEOZEM LUVICO,0.0,13.04871178,0,11.817904496750419,49.996,-1.37976,34.0,6,-21.17060228793208
rocas_metamorficas,3/23/2004,4,0.1,POINT (-94.07558 16.482534),9.0,16.482534,-94.07558,26,10.0,5.3,20.65655136,60.0,2.98809928894043,REGOSOL EUTRICO,0.0,15.65491676,0,8.580961619539206,17.24,0.5856000000000003,40.0,26,13.919097107655448
rocas_metamorficas,3/26/2004,2,0.0,POINT (-94.703674 16.47579),9.0,16.47579,-94.703674,21,13.0,4.9,20.65655136,72.0,0.6544989943504333,CAMBISOL EUTRICO,0.0,15.65491676,0,14.237670587357126,22.412,0.2752800000000002,28.0,21,6.4451625531144705
rocas_metamorficas,7/13/2004,2,0.0,POINT (-95.5321 16.101835),2.0,16.101835,-95.5321,17,8.0,6.5,165.5812531,64.0,3.099421977996826,LITOSOL,0.0,16.67821503,0,11.395273678700192,13.792,0.7924800000000002,36.0,17,9.549576398054102
rocas_metamorficas,7/6/2004,2,0.0,POINT (-95.87078 16.161106),2.0,16.161106,-95.87078,30,3.0,5.9,165.5812531,38.0,5.835828781126851,ACRISOL HUMICO,0.0,16.67821503,8,8.089143487167563,5.172,1.3096800000000002,62.0,22,7.944671496809945
rocas_metamorficas,10/6/2004,2,0.2,POINT (-93.893295 16.54429),4.0,16.54429,-93.893295,15,1.0,4.8,116.3781738,58.0,0.9882629896337921,CAMBISOL CROMICO,0.0,15.64566898,0,4.373104080977844,1.724,1.5165600000000001,42.0,15,2.1753588791242837
rocas_metamorficas,5/12/2004,4,0.1,POINT (-92.22845 15.344239),8.0,15.344239,-92.22845,15,26.0,5.3,147.1418762,54.0,15.781909942626953,ACRISOL HUMICO,0.0,16.67577553,0,12.423063890219602,44.824,-1.0694399999999997,46.0,15,-36.52672863576497
rocas_metamorficas,7/10/2003,4,0.8,POINT (-101.62511 21.333683),8.0,21.333683,-101.62511,18,39.0,4.5,145.8343353,52.0,2.3765835762023926,LITOSOL,0.0,16.0439949,0,1.7621825064222019,67.236,-2.41416,48.0,18,-166.48759025516762
rocas_metamorficas,5/17/2004,5,0.1,POINT (-100.78069 24.56791),7.0,24.56791,-100.78069,15,7.0,6.7,147.1418762,59.0,9.93896770477295,LITOSOL,0.0,16.67577553,0,29.652249236327936,12.068,0.8959200000000002,41.0,15,6.617725470739853
rocas_metamorficas,8/8/2003,5,1.0,POINT (-111.81111 30.575224),7.0,30.575224,-111.81111,22,3.0,8.2,155.0924683,68.0,0.20737636128098305,YERMOSOL CALCICO,67.0,16.81706238,0,0.8747738842916373,5.172,1.3096800000000002,32.0,22,8.568273525188584
rocas_metamorficas,10/12/2004,4,0.0,POINT (-93.58801 16.369844),5.0,16.369844,-93.58801,29,1.0,5.6,116.3781738,46.0,5.18959379196167,REGOSOL EUTRICO,0.0,15.64566898,13,8.654209982220301,1.724,1.5165600000000001,54.0,16,2.216501940949824
rocas_metamorficas,11/9/2004,1,0.2,POINT (-93.045204 15.6543455),8.0,15.6543455,-93.045204,15,14.0,5.9,85.93345642,46.0,6.129143714904785,LITOSOL,0.0,14.86365414,0,0.00482142988878945,24.136,0.17184000000000021,54.0,15,3.608466011952466
rocas_metamorficas,5/25/2004,1,0.1,POINT (-92.874344 15.562878),2.0,15.562878,-92.874344,8,53.0,5.6,147.1418762,60.0,2.2923970222473145,CAMBISOL EUTRICO,0.0,16.67577553,0,3.796468806477304,91.372,-3.8623199999999995,40.0,8,-157.54518078213138
rocas_metamorficas,7/1/2003,5,0.1,POINT (-100.32824 21.066412),5.0,21.066412,-100.32824,23,6.0,5.6,211.8241882,54.0,0.8535035276899532,FEOZEM HAPLICO,0.0,16.66122246,0,9.49395754159102,10.344,0.9993600000000001,46.0,23,12.481840365590516
rocas_metamorficas,10/12/2004,4,0.3,POINT (-93.58801 16.369844),5.0,16.369844,-93.58801,13,4.0,5.0,116.3781738,36.0,5.18959379196167,REGOSOL EUTRICO,0.0,15.64566898,0,8.654209982220301,6.896,1.2062400000000002,64.0,13,5.729617179054423
rocas_metamorficas,10/4/2004,2,0.2,POINT (-93.80967 16.089012),12.0,16.089012,-93.80967,22,2.0,6.0,116.3781738,26.0,0.15369949571410277,CAMBISOL EUTRICO,0.0,15.64566898,0,0.00143540749129965,3.448,1.4131200000000002,74.0,22,6.2176387502665
rocas_metamorficas,11/17/2002,5,0.1,POINT (-102.70035 22.69672),10.0,22.69672,-102.70035,22,7.0,6.4,43.62361145,60.0,0.904108845047958,CASTAÑOZEM LUVICO,0.0,13.86884212,0,5.188485359202127,12.068,0.8959200000000002,40.0,22,13.081303958335484
rocas_metamorficas,6/23/2003,4,0.1,POINT (-97.8153 18.303986),9.0,18.303986,-97.8153,12,11.0,7.0,211.8241882,61.0,2.0917731523513794,REGOSOL EUTRICO,0.0,16.66122246,0,20.85441936988572,18.964,0.48216000000000014,39.0,12,5.0372299766733
rocas_metamorficas,6/1/2005,5,0.1,POINT (-110.36821 28.812254),7.0,28.812254,-110.36821,18,6.0,8.5,214.8472137,64.0,0.32070889387285506,XEROSOL HAPLICO,180.0,16.5090847,0,8.783205794806104,10.344,0.9993600000000001,36.0,18,9.84510886934548
rocas_metamorficas,3/26/2004,2,0.0,POINT (-94.693924 16.517387),9.0,16.517387,-94.693924,30,9.0,6.1,20.65655136,26.0,0.15369949571410277,CAMBISOL EUTRICO,0.0,15.65491676,0,0.00143540749129965,15.516,0.6890400000000001,74.0,30,18.603812955641992
rocas_metamorficas,11/10/2004,1,0.1,POINT (-93.11907 15.520629),10.0,15.520629,-93.11907,19,11.0,6.9,85.93345642,34.0,0.15369949571410277,REGOSOL EUTRICO,0.0,14.86365414,9,0.00143540749129965,18.964,0.48216000000000014,66.0,10,5.303683869431641
rocas_metamorficas,11/10/2004,1,0.2,POINT (-93.11907 15.520629),10.0,15.520629,-93.11907,9,43.0,5.8,85.93345642,25.0,0.15369949571410277,REGOSOL EUTRICO,0.0,14.86365414,0,0.00143540749129965,74.132,-2.8279199999999998,75.0,9,-109.43893308280704
rocas_metamorficas,5/24/2004,1,0.3,POINT (-92.72698 15.151389),2.0,15.151389,-92.72698,7,34.0,6.1,147.1418762,10.0,0.15369949571410277,SOLONCHAK GLEYICO,0.0,16.67577553,0,0.00143540749129965,58.616,-1.8969599999999995,90.0,7,-45.14699994727846
rocas_metamorficas,7/7/2004,2,0.2,POINT (-95.86502 16.12998),2.0,16.12998,-95.86502,15,23.0,6.3,165.5812531,44.0,12.846868515014648,LITOSOL,0.0,16.67821503,0,5.5981371489372265,39.652,-0.7591199999999998,56.0,15,-24.723508033987073
rocas_metamorficas,5/18/2005,5,0.1,POINT (-110.72157 28.215708),7.0,28.215708,-110.72157,24,10.0,8.4,88.00628662,36.0,0.15950449811133227,VERTISOL CROMICO,33.0,16.90192795,0,2.423034705253533,17.24,0.5856000000000003,64.0,24,13.713857010384856
rocas_metamorficas,5/26/2004,1,0.7,POINT (-93.08393 15.405024),9.0,15.405024,-93.08393,22,49.0,4.8,147.1418762,26.0,0.15369949571410277,GLEYSOL EUTRICO,0.0,16.67577553,15,0.00143540749129965,84.476,-3.4485599999999996,74.0,7,-118.28391011952162
rocas_metamorficas,5/26/2004,1,0.9,POINT (-93.08393 15.405024),9.0,15.405024,-93.08393,15,41.0,5.4,147.1418762,18.0,0.15369949571410277,GLEYSOL EUTRICO,0.0,16.67577553,0,0.00143540749129965,70.684,-2.62104,82.0,15,-161.1916462098226
rocas_metamorficas,5/19/2005,3,0.0,POINT (-100.55639 17.452295),8.0,17.452295,-100.55639,30,8.0,5.1,88.00628662,54.0,9.968241691589315,ACRISOL HUMICO,0.0,16.90192795,0,9.96744418794237,13.792,0.7924800000000002,46.0,30,17.123759959185467
rocas_metamorficas,11/18/2003,2,0.1,POINT (-98.893364 18.779251),9.0,18.779251,-98.893364,25,10.0,6.9,22.05642509,37.0,0.9687219165945762,VERTISOL PELICO,0.0,13.04871178,0,4.001861042317346,17.24,0.5856000000000003,63.0,25,14.054127543404748
