profile_id,depth_category,date,longitude,latitude,clay,phaq,sand,silt,orgc,slopemean,bedrock,cfr,temperature,landcover,precipitation,ecoregion
1462189,0_30,1996-9-17,-105.15869373035132,21.27669000493837,55.6028945904105,5.44065924379239,17.3735861738407,27.0235192357488,25.1412035634204,0.8414036929607391,rocas_igneas,0.9016676902771,15.328202247619627,Tropical subhúmeda,112.62752532958984,Terrestre
1462192,0_30,1996-2-18,-105.19734536243136,21.053820741873245,33.1706791421363,6.17235597140454,32.8293208578638,34.0,21.2031381412952,2.781526803970337,rocas_igneas,14.274096400448064,13.786928176879885,Tropical subhúmeda,20.51314926147461,Terrestre
1462193,0_30,2003-8-9,-104.47820102345914,21.270329446772656,18.4960100637312,5.27304781601777,62.4735647013557,19.0304252349132,17.8946662578425,2.799556970596313,rocas_igneas,7.036252076386604,16.817062377929688,Templada subhúmeda,155.09246826171875,Terrestre
1462194,0_30,1998-9-10,-104.49250661716349,21.53062420183413,28.5564892623716,7.26521942110177,30.7478991596639,40.6956115779645,24.4607843137255,15.764063835144045,rocas_sedimentarias,18.01380489295976,16.262866973876953,Templada subhúmeda,127.39512634277344,Terrestre
1462200,0_30,1992-9-11,-103.70505817737812,21.03559840644047,52.1570533785593,4.9824484172887,30.1194650934035,17.7234815280371,10.8669890832764,2.803311347961426,rocas_igneas,4.654952809046896,15.5809965133667,Templada subhúmeda,218.945053100586,Terrestre
1462201,0_30,2002-10-31,-102.8552666430175,21.25307810993374,26.2854944410011,8.14082537791084,61.5771644124879,12.137341146511,5.61985473765113,4.153758049011231,rocas_igneas,4.041061495030378,15.45202350616455,Árida y semiárida,96.69832611083984,Terrestre
1462203,0_30,1992-11-8,-101.53680134695632,23.09473170724763,32.0349264705882,8.36608455882353,42.0,25.9650735294118,8.98253676470588,0.324669945437242,rocas_sedimentarias,5.284370764027538,13.22769546508789,Árida y semiárida,23.50219345092773,Terrestre
1462204,0_30,1981-6-16,-98.81344952949247,23.99083434153681,46.352276278779,8.35284144181686,22.0,31.647723721221,14.4147567454943,0.8298222920787868,rocas_sedimentarias,4.773038981262374,16.862510681152344,Tropical subhúmeda,138.7566680908203,Terrestre
1462232,0_30,1998-6-17,-98.5880066050128,22.229379557572933,57.4903753790427,7.72324944262029,15.2052908786194,27.3043337423379,8.45375121083039,0.2427731433811663,rocas_sedimentarias,0.161850749103202,17.563945770263672,Tropical subhúmeda,101.82840728759766,Terrestre
1462233,0_30,1993-9-27,-100.96131075479434,21.702989770808703,21.5281991993607,7.97078966261258,59.0560075483877,19.4157932522516,16.7306599138293,0.2480157157989097,rocas_sedimentarias,2.084288828252444,15.586362838745115,Árida y semiárida,127.22624969482422,Terrestre
1462235,0_30,1971-12-8,-101.799882388611,21.443864529680607,26.2363950623806,6.17427711195076,47.7376730593108,26.0259318783086,11.8245113409758,1.000734865116084,rocas_igneas,1.669167518615723,11.469830513000488,Árida y semiárida,22.36048698425293,Terrestre
1462236,0_30,1971-12-7,-100.0755416471194,21.30763690573844,25.0168182459957,6.91247023328994,49.9703009620351,25.0128807919691,7.20288738183813,5.899127960205078,rocas_igneas,16.218224282465464,11.469830513000488,Templada subhúmeda,22.36048698425293,Terrestre
1462237,0_30,1971-12-8,-100.88559289280164,21.29314699855961,28.3951175724546,6.11580770179097,44.8617388385688,26.7431435889766,5.27279240137467,0.2346542664568558,rocas_igneas,2.298728212769043,11.469830513000488,Árida y semiárida,22.36048698425293,Terrestre
1462238,0_30,1971-7-19,-100.88890735327624,21.25296252203318,25.4218217849897,5.96915238510592,50.550628584037,24.0275496309734,7.63072711336828,0.2346542664568558,rocas_igneas,2.465646796364871,15.038679122924805,Árida y semiárida,165.41566467285156,Terrestre
1462239,0_30,1971-9-3,-100.1776798940112,21.20278522198884,12.0,6.34734789309461,74.0557034036407,13.9442965963593,6.86074149089822,6.033762454986572,rocas_igneas,7.302134037054,14.659520149230955,Árida y semiárida,146.51971435546875,Terrestre
1462240,0_30,2003-6-27,-100.43895647750008,21.552550742063698,12.2022232734153,6.03483325449385,64.8088930936613,22.9888836329234,42.8988883632923,6.48730993270874,rocas_igneas,18.10855888380044,16.661222457885742,Templada subhúmeda,211.82418823242188,Terrestre
1462241,0_30,1998-6-25,-101.66529218346392,21.031001517473893,55.295345947705,7.30459597713341,28.9686751523409,15.7359788999542,7.33641520906499,0.2164076532284286,rocas_sedimentarias,0.798558089821194,17.563945770263672,Árida y semiárida,101.82840728759766,Terrestre
1462242,0_30,1981-5-4,-98.19670904725156,21.80295566635542,32.8043766578249,7.74021883289125,41.1956233421751,26.0,18.3693633952255,0.2427731433811663,rocas_igneas,2.043438815101281,17.51971435546875,Tropical subhúmeda,56.84334182739258,Terrestre
1462252,0_30,1971-11-8,-100.565061602455,20.460967535105976,62.0682511816836,6.47611208641073,23.8634976366327,14.0682511816836,11.6443187368931,2.6524815559387207,rocas_sedimentarias,3.917226910084312,12.83803367614746,Árida y semiárida,56.08432769775391,Terrestre
1462254,0_30,1971-9-14,-100.28645836654223,20.304334196872105,33.3051342540497,5.92998868889164,45.9079559389671,20.7869098069832,11.0058862972161,2.164137522379557,rocas_sedimentarias,2.324840558914168,14.659520149230955,Árida y semiárida,146.51971435546875,Terrestre
1462255,0_30,1991-9-25,-100.2395740802526,20.26258993975597,20.8570085604,4.63996566638982,52.5208493471441,26.622142092456,34.409668846264,6.306178569793701,rocas_igneas,5.673271780398186,15.91492748260498,Templada subhúmeda,197.24745178222656,Terrestre
1462281,0_30,2003-6-1,-88.80896411218582,20.785448437450142,53.260592748781,6.79737376187834,31.5467622766683,15.1926449745507,27.5777657504759,0.1166015830994137,rocas_sedimentarias,19.87645323775273,16.661222457885742,Tropical subhúmeda,211.82418823242188,Terrestre
1462296,0_30,2005-4-12,-114.59437595571032,27.495990103831744,16.1642971195801,8.52453546291943,58.0460145320243,25.7896883483956,1.10355804517452,5.866019368171692,rocas_sedimentarias,21.912071603324648,16.085426330566406,Árida y semiárida,83.41119384765625,Terrestre
1462305,0_30,2005-4-18,-113.34675681775153,27.882591110907622,24.7606100795756,7.42284482758621,55.6306366047745,19.6087533156499,2.75740495137047,1.823164105415344,rocas_sedimentarias,13.515347995144282,16.085426330566406,Árida y semiárida,83.41119384765625,Terrestre
1462306,0_30,2003-7-20,-112.91504013793956,27.75152201905161,9.0349462560403,7.79963138291997,71.7564442187669,19.2086095251928,2.23648004554244,3.871312379837036,rocas_sedimentarias,22.012051231188,16.043994903564453,Árida y semiárida,145.83433532714844,Terrestre
1462312,0_30,1985-3-23,-112.02993008754484,24.907573466074968,2.0,7.78301385716828,82.0,16.0,2.25479214247587,0.1994857815826755,rocas_sedimentarias,0.0739022964474,13.832408905029297,Árida y semiárida,18.013599395751953,Terrestre
1462314,0_30,2005-10-6,-111.15869028610048,24.444774602413528,29.4943417386443,9.22816779881626,21.8263077508434,48.6793505105123,2.0,0.909311691192722,rocas_sedimentarias,11.885342166087716,14.13183307647705,Árida y semiárida,66.47177124023438,Terrestre
1462315,0_30,2005-10-13,-111.21735440225412,24.6447403092824,11.0102860501567,9.20102860501567,63.4742848746082,25.5154290752351,2.50514302507837,0.909311691192722,rocas_sedimentarias,14.672521320876482,14.13183307647705,Árida y semiárida,66.47177124023438,Terrestre
1462316,0_30,2005-10-16,-111.8958393634574,24.95560058304696,4.00047116151354,8.37530636898485,73.8265676904931,22.1729611479933,0.961657829569482,0.6716975982372577,rocas_sedimentarias,0.0739022964474,14.13183307647705,Árida y semiárida,66.47177124023438,Terrestre
1462320,0_30,1989-7-10,-109.76209871262864,27.37585517983996,29.993796144135,7.89995605878915,48.0074859316623,21.9987179242027,9.00359037030044,0.1595044981113322,rocas_sedimentarias,0.873617059989681,16.127641677856445,Árida y semiárida,189.29559326171875,Terrestre
1462321,0_30,1989-7-11,-109.91649733122384,27.29036100152402,40.4801885322626,8.01533279966422,38.4546943405534,21.065117127184,5.01052899709098,0.1595044981113322,rocas_sedimentarias,0.130880095621699,16.127641677856445,Árida y semiárida,189.29559326171875,Terrestre
1462325,0_30,2004-5-24,-108.84952031297392,27.197475053194616,11.4118413694932,8.10096250768785,81.4482513951854,7.13990723532134,4.85151282871108,1.7654463450113933,rocas_sedimentarias,11.692349058784488,16.6757755279541,Tropical subhúmeda,147.14187622070312,Terrestre
1462327,0_30,2004-5-27,-108.63988140028847,27.244039883825828,19.6991458193094,6.85535337908636,51.5943720111895,28.7064821695011,15.0021840597979,7.350342750549179,rocas_sedimentarias,21.86311345931251,16.6757755279541,Templada subhúmeda,147.14187622070312,Terrestre
